shift,goal_offset,horizon,receding_horizon,action_block,plan_horizon_env_steps,verify_gap_env_steps,warm_start,num_eval,success_rate,mean_final_distance,median_final_distance,p25_final_distance,p75_final_distance,mean_best_distance,median_best_distance,p25_best_distance,p75_best_distance,mean_time_to_success,median_time_to_success,mean_episode_return,mean_distance_auc,mean_step_distance,mean_action_l2,mean_action_delta_l2,mean_steps_executed,elapsed_sec
id,25,5,1,5,25,5,true,50,20.0,261.4217834472656,203.54751586914062,159.53778076171875,315.1583557128906,85.402587890625,87.30757141113281,60.46635055541992,100.54486846923828,19.200000762939453,22.0,-10071.159267425537,10071.159242172242,228.94363351702162,0.4575995616618581,0.5580573164234454,43.84,270.056134223938
id,25,5,1,5,25,5,false,50,22.0,163.46902465820312,141.0019989013672,108.76699829101562,217.32571411132812,80.5051498413086,70.45024871826172,55.98207092285156,100.41159057617188,23.454545974731445,22.0,-7195.38673915863,7195.386723136902,165.79432571777474,0.2503813677799981,0.2827832633735319,44.16,272.7219502925873
id,25,5,2,5,25,10,true,50,24.0,187.54901123046875,169.6044921875,127.43378448486328,234.42576599121094,74.81245422363281,67.80914306640625,52.83392333984375,86.53313446044922,27.0,25.0,-8459.545488433838,8459.54547744751,190.34918606903886,0.35613045693907547,0.4214619324316336,44.48,144.750004529953
id,25,5,2,5,25,10,false,50,20.0,143.09117126464844,136.07760620117188,82.91606903076172,189.6849822998047,75.66161346435547,67.25138854980469,52.59483337402344,90.34622955322266,23.799999237060547,24.0,-7107.217488327026,7107.217483291626,159.98113353725168,0.2374156695403085,0.2694651744075779,44.76,145.51879405975342
id,25,5,3,5,25,15,true,50,40.0,163.87490844726562,156.78817749023438,96.84837341308594,194.27169799804688,66.41646575927734,57.96754837036133,47.008331298828125,77.90324401855469,29.700000762939453,29.0,-7030.551901855469,7030.551911125183,169.5546309726663,0.29977428666175426,0.345227487771354,41.88,108.76446795463562
id,25,5,3,5,25,15,false,50,16.0,151.25160217285156,119.48881530761719,96.32827758789062,184.2871551513672,70.02989196777344,62.58612823486328,49.76557540893555,80.60527801513672,25.0,24.0,-7255.723809890747,7255.723822631836,160.15224706224882,0.246546343571052,0.28692196382476176,46.0,120.66465735435486
id,25,5,5,5,25,25,true,50,76.0,159.98086547851562,121.89307403564453,81.35021209716797,183.6784210205078,68.21418762207031,58.196441650390625,46.547264099121094,93.15617370605469,26.63157844543457,24.0,-5390.967142868042,5390.96714717865,167.49866191583334,0.29055415475591934,0.3068267148409489,32.24,49.19926357269287
id,25,5,5,5,25,25,false,50,76.0,159.98086547851562,121.89307403564453,81.35021209716797,183.6784210205078,68.21418762207031,58.196441650390625,46.547264099121094,93.15617370605469,26.63157844543457,24.0,-5390.967142868042,5390.96714717865,167.49866191583334,0.29055415475591934,0.3068267148409489,32.24,49.940892696380615
