generator,step,n_states,proposal_oracle_true,proposal_success_coverage,returned_true,returned_success,returned_nreg,returned_self_pred,returned_verifier_pred,self_population_rho,self_population_nreg,verifier_population_rho,verifier_population_nreg
pd_d192_k3_eval,4,60,67.88510364338316,0.35,110.91485063826329,0.2,0.2455799086828142,139.90370789368947,139.90370789368947,0.32259008803801514,0.2131577716959456,0.32259008803801514,0.2131577716959456
pd_d192_k3_eval,9,60,67.20444440262996,0.5,103.2465265218191,0.25,0.25185039571296264,97.3679856300354,97.3679856300354,0.360392285840213,0.2181193520322019,0.360392285840213,0.2181193520322019
pd_d192_k3_eval,19,60,67.4961319205486,0.7333333333333333,96.5362700557725,0.4166666666666667,0.29059361512507614,64.78413980603219,64.78413980603219,0.3051304940425264,0.29051598580348226,0.3051304940425264,0.29051598580348226
pd_d192_k3_eval,29,60,73.3327321522035,0.6666666666666666,91.78481732650702,0.5,0.3344757528826862,55.93992744286855,55.93992744286855,0.18215384615384617,0.34036448818779164,0.18215384615384617,0.34036448818779164
