state_index,split,dataset_row,episode,start,generator,scorer,is_self_scorer,step,elite_count,elite_overlap,update_cosine,relative_update_error,learned_update_norm,oracle_update_norm,learned_elite_success_fraction,oracle_elite_success_fraction
20,dev,768392,6137,24,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.03333333333333333,-0.0031782347818680077,1.3287097497240994,0.34909557913350353,0.4004589517393244,0.03333333333333333,0.6333333333333333
21,test,806921,6483,104,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.06666666666666667,0.03848262171701244,1.1656290780333691,1.0610852519105665,1.6615127983362605,0.0,0.0
21,test,806921,6483,104,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.0,-0.07431407455655309,1.1943178843678302,0.7873138090108653,1.35070630409841,0.0,0.0
21,test,806921,6483,104,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.0,0.1253243498300161,1.063478498362713,0.4870666932136479,0.9581717927298266,0.0,0.0
21,test,806921,6483,104,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.0,0.09236327984071237,1.07879795073594,0.29230114532141394,0.5759662685592903,0.0,0.0
22,dev,818604,6556,34,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.4,0.5303263440629084,1.0165402988701844,1.668203048921433,1.5287522861635106,0.0,0.0
22,dev,818604,6556,34,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.26666666666666666,0.3224415417463308,1.222630938513913,1.0296743980106897,0.939261148213141,0.0,0.0
22,dev,818604,6556,34,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.1,0.26230429180198367,1.141842132119753,0.7282678976851094,0.8344808535612183,0.1,0.8666666666666667
22,dev,818604,6556,34,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.1,0.2212574187464584,1.1536452648498168,0.3571297044451294,0.4263833279186947,0.6666666666666666,1.0
23,test,850663,6863,40,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.0,0.04637235373215659,1.2984067553013938,1.7303123676682324,1.9756115350709809,0.0,0.8
23,test,850663,6863,40,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.0,0.052368837536311046,1.1509324372642908,1.1701855282846,1.8736545539024319,0.0,0.7
23,test,850663,6863,40,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.0,0.10145298492725188,1.0782846555385284,0.6678120040603102,1.2907716067950126,0.0,0.06666666666666667
23,test,850663,6863,40,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.0,0.07176831881790419,1.2476692341400526,0.4464432510390569,0.5435673208862289,0.0,0.0
24,dev,865402,6963,19,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.7,0.678036976207612,0.8855718479265307,1.2246083748306906,1.0449128079517787,0.1,0.1
24,dev,865402,6963,19,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.3,0.23055653085117056,1.278899755180378,0.9165965892778236,0.8643381183979206,1.0,1.0
24,dev,865402,6963,19,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.16666666666666666,0.15429086461104582,1.217052034056315,0.4353428805708712,0.5033218354487748,1.0,1.0
24,dev,865402,6963,19,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.1,0.06520319281354704,1.1186087029874638,0.2401973940678483,0.42087486851214667,1.0,1.0
25,test,975584,7930,19,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.3333333333333333,0.6265768644940783,0.814627093583291,1.3954225713089947,1.6156788179861827,0.0,0.0
25,test,975584,7930,19,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.3333333333333333,0.6384190769988796,0.8898174826632308,1.0368450115160883,0.9556968695153267,0.0,0.0
25,test,975584,7930,19,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.3,0.6323176252056727,0.7877019142897138,0.6266067661476398,0.8087384814536184,0.06666666666666667,0.06666666666666667
25,test,975584,7930,19,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.2,-0.11567388282970956,1.4734212700608122,0.2951234342798013,0.30343609977207886,0.26666666666666666,1.0
26,dev,989447,8042,43,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.1,0.16467306845379417,1.0351687250072399,1.0668948379768342,2.2281513715242314,0.0,0.0
26,dev,989447,8042,43,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.03333333333333333,-0.007716983203536873,1.1233746543370053,1.0456285665996645,2.0739527412047374,0.0,0.0
26,dev,989447,8042,43,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.0,-0.23829166180009895,1.2046932635122192,0.6355869594615076,1.339494089469885,0.0,0.0
26,dev,989447,8042,43,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.03333333333333333,0.0019479915746636672,1.199491409959054,0.3505152648861921,0.5276021232687019,0.0,0.0
27,test,1063727,8577,27,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.6666666666666666,0.7095324345097567,0.8867825179718797,1.7869732173864172,1.4320057569948232,0.0,0.0
27,test,1063727,8577,27,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.5,0.3769504974744586,1.2217351859729626,1.0003243398974155,0.8523198327861372,0.06666666666666667,0.23333333333333334
27,test,1063727,8577,27,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.3333333333333333,0.4769800334820234,0.8829793027048314,0.4733058555712398,0.8427645671644671,0.06666666666666667,0.5666666666666667
27,test,1063727,8577,27,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.13333333333333333,0.25521480593843054,1.0141965878647845,0.24012658630873138,0.42775311242897707,0.0,0.2
28,dev,1085924,8801,58,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.23333333333333334,0.4469222258982072,1.1013738214199644,2.091139845395251,1.9195526342537812,0.0,0.0
28,dev,1085924,8801,58,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.5,0.5453787572820298,0.9142096213037426,1.2960310971932187,1.423634128485996,0.1,0.23333333333333334
28,dev,1085924,8801,58,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.13333333333333333,-0.16738996773818005,1.3289121164386066,0.5577106684136397,0.7706466014355785,0.5666666666666667,1.0
28,dev,1085924,8801,58,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.03333333333333333,-0.05812309698267035,1.2587239492382445,0.267136774813653,0.37702705447478374,0.9333333333333333,1.0
29,test,1094081,8850,32,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.5333333333333333,0.634864921609111,0.7999589515374464,1.3146685348683198,1.5609934606807212,0.0,0.0
29,test,1094081,8850,32,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.36666666666666664,0.6163128239194788,0.8149464226402804,0.9075447108922385,1.098689246072,0.26666666666666666,0.8333333333333334
29,test,1094081,8850,32,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.23333333333333334,-0.0008863043267129944,1.2967199913045238,0.3873126916530516,0.46967838239776927,0.9333333333333333,1.0
29,test,1094081,8850,32,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.06666666666666667,-0.2117997299568093,1.2267002275917207,0.19701927591123927,0.37202519093199704,1.0,1.0
30,dev,1110912,8958,17,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.06666666666666667,0.10261325637970316,1.1814825590371723,1.3410828265197317,1.811950168096303,0.0,0.0
30,dev,1110912,8958,17,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.13333333333333333,0.521792759707565,0.9284098200134299,1.4760226598738135,1.6619201035841296,0.0,0.0
30,dev,1110912,8958,17,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.03333333333333333,-0.05003540135648385,1.3043109450388977,0.8363799649564877,1.0602507265969208,0.0,0.36666666666666664
30,dev,1110912,8958,17,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.0,0.33589578580535534,1.048660671059055,0.4207817821064271,0.5280302915745585,0.0,0.8
31,test,1138763,9240,64,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.0,-0.32154117403060334,1.5820774686277492,1.7834569462716103,1.8854991085092918,0.0,0.0
31,test,1138763,9240,64,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.0,-0.32438803627478796,1.6185291384816,1.6564401724943152,1.6749435979538185,0.0,0.0
31,test,1138763,9240,64,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.0,-0.19195951388137228,1.2657721512439517,0.5644554406758023,0.9292480062010644,0.0,0.0
31,test,1138763,9240,64,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.0,-0.5589032256072599,1.7175512779941247,0.5505116510532794,0.5824228686229529,0.0,0.0
32,dev,1207664,9876,74,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.4,0.5078124383193136,0.9575200078704537,1.0271735358859841,1.109491950949387,0.0,0.0
32,dev,1207664,9876,74,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.26666666666666666,0.4757920276911506,0.932193063214709,0.882405543741116,1.124657504035859,0.06666666666666667,0.2
32,dev,1207664,9876,74,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.03333333333333333,0.06148537418261504,1.14551671580936,0.5181965820589005,0.8309567815456463,0.06666666666666667,1.0
32,dev,1207664,9876,74,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.0,0.09050836875015063,1.0519824434586653,0.2741190839159218,0.6383522414296117,0.0,0.9
33,test,1320555,10683,97,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.0,-0.29994379310333125,1.5484266023252689,2.1480739790868806,2.3355619239833936,0.0,0.0
33,test,1320555,10683,97,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.0,-0.34143308781312565,1.5034344309195393,1.6459468686752843,1.978355802245365,0.0,0.0
33,test,1320555,10683,97,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.03333333333333333,0.23740401329609476,1.0427833711555405,0.7966360859430194,1.292069766743525,0.0,0.0
33,test,1320555,10683,97,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.16666666666666666,0.5532044960104275,0.9089806094023678,0.6224292549195447,0.678834277152212,0.0,0.0
34,dev,1338312,10833,60,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.16666666666666666,0.2646890267044562,1.1283860675430761,1.5978401786454541,1.8784412655178944,0.0,0.0
34,dev,1338312,10833,60,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.4,0.6637393663750332,0.7654481601895307,1.2704275742019095,1.5372900126003162,0.03333333333333333,0.03333333333333333
34,dev,1338312,10833,60,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.5,0.5991421696897293,0.8348988536765913,0.6532036304012224,0.7814905179351797,0.9666666666666667,1.0
34,dev,1338312,10833,60,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.16666666666666666,0.06717516821168706,1.1492950124546608,0.2183858801638311,0.34250904416551087,1.0,1.0
35,test,1370443,11060,102,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.5666666666666667,0.5791384494965166,0.9509530627545049,1.282199553294998,1.1997262160985236,0.0,0.0
35,test,1370443,11060,102,pd_d192_k3_eval,pd_d192_k3_eval,True,9,30,0.4,0.33033031081930386,1.086937088099359,0.814380710522698,0.936761548987031,0.7666666666666667,1.0
35,test,1370443,11060,102,pd_d192_k3_eval,pd_d192_k3_eval,True,19,30,0.36666666666666664,0.2590595615387562,1.1120008759921807,0.4906180733874968,0.6056182537992355,1.0,1.0
35,test,1370443,11060,102,pd_d192_k3_eval,pd_d192_k3_eval,True,29,30,0.1,0.1803462979438859,1.1269976867560547,0.3026683437401441,0.4143409611085094,1.0,1.0
36,dev,1371767,11069,94,pd_d192_k3_eval,pd_d192_k3_eval,True,4,30,0.0,-0.07865879516701393,1.2223437778237916,1.1086368569193368,1.7634688824986458,0.0,0.0
