shift,k,env_steps,metric,mean,std,median,p25,p75,n
id,5,25,cost_spearman,0.8766348958015442,0.24916444718837738,0.9578664898872375,0.904552161693573,0.9859811067581177,100
id,5,25,top5_overlap,0.6159999966621399,0.29756343364715576,0.6000000238418579,0.4000000059604645,0.800000011920929,100
id,5,25,top10_overlap,0.6519998908042908,0.24309667944908142,0.699999988079071,0.5750000476837158,0.800000011920929,100
id,5,25,expert_rank_true,40.900001525878906,66.33377838134766,5.5,0.0,51.75,100
id,5,25,expert_rank_drift,49.56999969482422,71.66020202636719,7.5,0.75,70.75,100
id,6,30,latent_mse,0.20545846223831177,0.2760758101940155,0.11114382743835449,0.04723295569419861,0.23073314130306244,100
id,6,30,top1_same,0.4699999988079071,0.4990991950035095,0.0,0.0,1.0,100
id,6,30,first_block_l2,2.1179001331329346,2.1541178226470947,2.5783326625823975,0.0,3.802751064300537,100
id,6,30,true_cost_regret,25.283411026000977,52.334232330322266,0.6386175155639648,0.0,26.684284210205078,100
id,6,30,drift_cost_regret_of_true_best,24.284011840820312,43.96738815307617,2.1194543838500977,0.0,34.80246353149414,100
id,6,30,cost_pearson,0.837684154510498,0.2395084798336029,0.9387131929397583,0.8100802898406982,0.9809946417808533,100
id,6,30,cost_spearman,0.8382694125175476,0.24278660118579865,0.9326297640800476,0.8198858499526978,0.9808717966079712,100
id,6,30,top5_overlap,0.5559999942779541,0.3256746828556061,0.6000000238418579,0.4000000059604645,0.800000011920929,100
id,6,30,top10_overlap,0.5819999575614929,0.29167792201042175,0.6499999761581421,0.4000000059604645,0.800000011920929,100
id,6,30,expert_rank_true,33.689998626708984,61.811763763427734,5.5,0.0,32.75,100
id,6,30,expert_rank_drift,51.59000015258789,76.06735229492188,12.5,0.0,70.5,100
id,7,35,latent_mse,0.28306958079338074,0.3465936481952667,0.1883935034275055,0.07566724717617035,0.31363385915756226,100
id,7,35,top1_same,0.4300000071525574,0.4950757622718811,0.0,0.0,1.0,100
id,7,35,first_block_l2,2.3245837688446045,2.177334785461426,2.8804285526275635,0.0,4.21336555480957,100
id,7,35,true_cost_regret,34.15901184082031,64.62397766113281,2.9436614513397217,0.0,37.225955963134766,100
id,7,35,drift_cost_regret_of_true_best,23.89868927001953,47.81173324584961,2.697714328765869,0.0,24.505971908569336,100
id,7,35,cost_pearson,0.8218443393707275,0.2957581579685211,0.944801926612854,0.8125800490379333,0.9816797971725464,100
id,7,35,cost_spearman,0.8261377811431885,0.29124948382377625,0.9426867961883545,0.7936450242996216,0.9818214774131775,100
id,7,35,top5_overlap,0.47800004482269287,0.3416372537612915,0.6000000238418579,0.20000000298023224,0.800000011920929,100
id,7,35,top10_overlap,0.5479999780654907,0.32201865315437317,0.6000000238418579,0.30000001192092896,0.800000011920929,100
id,7,35,expert_rank_true,17.780000686645508,45.348995208740234,1.0,0.0,8.0,100
id,7,35,expert_rank_drift,36.650001525878906,60.63240051269531,4.5,0.0,36.5,100
id,8,40,latent_mse,0.3640732169151306,0.3883451521396637,0.25583335757255554,0.10855560749769211,0.41121676564216614,100
id,8,40,top1_same,0.3799999952316284,0.4853864312171936,0.0,0.0,1.0,100
id,8,40,first_block_l2,2.4414966106414795,2.1224148273468018,2.87890625,0.0,3.8832526206970215,100
id,8,40,true_cost_regret,33.418357849121094,69.00630950927734,1.9054999351501465,0.0,30.452035903930664,100
id,8,40,drift_cost_regret_of_true_best,17.224027633666992,30.662864685058594,2.4284257888793945,0.0,17.480833053588867,100
id,8,40,cost_pearson,0.799944281578064,0.32561689615249634,0.9448879957199097,0.7910215854644775,0.9779410362243652,100
id,8,40,cost_spearman,0.8018993139266968,0.31706464290618896,0.9379448890686035,0.7627644538879395,0.9806643724441528,100
id,8,40,top5_overlap,0.45399996638298035,0.3332926332950592,0.4000000059604645,0.20000000298023224,0.800000011920929,100
id,8,40,top10_overlap,0.5240000486373901,0.3259202241897583,0.6000000238418579,0.20000000298023224,0.800000011920929,100
id,8,40,expert_rank_true,2.380000114440918,7.890222549438477,0.0,0.0,1.0,100
id,8,40,expert_rank_drift,22.65999984741211,47.96377944946289,2.0,0.0,14.0,100
id,9,45,latent_mse,0.47730088233947754,0.4575347602367401,0.33304816484451294,0.1820216029882431,0.6197664141654968,100
id,9,45,top1_same,0.07999999821186066,0.27129319310188293,0.0,0.0,0.0,100
id,9,45,first_block_l2,3.804197072982788,1.4976754188537598,3.97599196434021,3.1809322834014893,4.661535263061523,100
id,9,45,true_cost_regret,31.055988311767578,50.651344299316406,8.41482162475586,2.1403274536132812,37.40111541748047,100
id,9,45,drift_cost_regret_of_true_best,21.0643253326416,26.273128509521484,8.946905136108398,2.3750686645507812,30.970237731933594,100
id,9,45,cost_pearson,0.77610182762146,0.26045966148376465,0.9079968929290771,0.6456114053726196,0.9647228121757507,100
id,9,45,cost_spearman,0.777790367603302,0.23392339050769806,0.8715159296989441,0.6024771332740784,0.9605482220649719,100
id,9,45,top5_overlap,0.2840000092983246,0.2928207814693451,0.20000000298023224,0.0,0.6000000238418579,100
id,9,45,top10_overlap,0.35599997639656067,0.30702441930770874,0.3500000238418579,0.0,0.6000000238418579,100
id,9,45,expert_rank_true,92.08999633789062,79.82205963134766,77.5,22.0,141.25,100
id,9,45,expert_rank_drift,97.94999694824219,92.11909484863281,61.0,15.75,181.0,100
id,10,50,latent_mse,0.5687137246131897,0.5032890439033508,0.3758559823036194,0.21924439072608948,0.775219202041626,100
id,10,50,top1_same,0.019999999552965164,0.14000000059604645,0.0,0.0,0.0,100
id,10,50,first_block_l2,4.071233749389648,1.340042233467102,4.122876167297363,2.944946527481079,5.1211347579956055,100
id,10,50,true_cost_regret,33.311614990234375,45.78650665283203,12.713705062866211,3.685208320617676,44.218048095703125,100
id,10,50,drift_cost_regret_of_true_best,24.331222534179688,31.084808349609375,12.591300964355469,4.080368995666504,32.58950424194336,100
id,10,50,cost_pearson,0.6493173241615295,0.34218737483024597,0.7798913717269897,0.5024153590202332,0.9146900177001953,100
id,10,50,cost_spearman,0.5897096991539001,0.30097389221191406,0.676379382610321,0.41457515954971313,0.8407383561134338,100
id,10,50,top5_overlap,0.1080000028014183,0.1863759607076645,0.0,0.0,0.20000000298023224,100
id,10,50,top10_overlap,0.17600002884864807,0.2236604243516922,0.10000000149011612,0.0,0.30000001192092896,100
id,10,50,expert_rank_true,216.52000427246094,55.72422790527344,243.5,206.75,253.0,100
id,10,50,expert_rank_drift,195.24000549316406,86.02407836914062,248.0,164.0,254.0,100
