shift,k,env_steps,metric,mean,std,median,p25,p75,n
id,2,10,latent_mse,0.03252292051911354,0.03860214725136757,0.018632803112268448,0.009968223981559277,0.03731479495763779,100
id,2,10,top1_same,0.7400000095367432,0.4386342763900757,1.0,0.0,1.0,100
id,2,10,first_block_l2,1.117620587348938,1.983116626739502,0.0,0.0,2.367055892944336,100
id,2,10,true_cost_regret,10.1651029586792,35.623252868652344,0.0,0.0,0.4188423156738281,100
id,2,10,drift_cost_regret_of_true_best,7.530886173248291,24.67999267578125,0.0,0.0,0.495269775390625,100
id,2,10,cost_pearson,0.9585154056549072,0.08246034383773804,0.9852182269096375,0.9585973024368286,0.9938653707504272,100
id,2,10,cost_spearman,0.9637900590896606,0.058433521538972855,0.9850494861602783,0.9554351568222046,0.9948098659515381,100
id,2,10,top5_overlap,0.7460000514984131,0.20563073456287384,0.800000011920929,0.6000000238418579,0.800000011920929,100
id,2,10,top10_overlap,0.7930000424385071,0.17044353485107422,0.800000011920929,0.699999988079071,0.8999999761581421,100
id,2,10,expert_rank_true,22.489999771118164,59.22592544555664,0.0,0.0,5.0,100
id,2,10,expert_rank_drift,27.969999313354492,62.0813102722168,0.0,0.0,18.25,100
id,3,15,latent_mse,0.06164862960577011,0.08917071670293808,0.030284173786640167,0.017165180295705795,0.06897181272506714,100
id,3,15,top1_same,0.800000011920929,0.40000003576278687,1.0,1.0,1.0,100
id,3,15,first_block_l2,0.775574266910553,1.6066746711730957,0.0,0.0,0.0,100
id,3,15,true_cost_regret,11.96090316772461,35.71733093261719,0.0,0.0,0.0,100
id,3,15,drift_cost_regret_of_true_best,10.62134075164795,33.520652770996094,0.0,0.0,0.0,100
id,3,15,cost_pearson,0.9386059641838074,0.11840168386697769,0.977103590965271,0.9283280372619629,0.9919901490211487,100
id,3,15,cost_spearman,0.9421008825302124,0.09772159159183502,0.9780752658843994,0.9274605512619019,0.9911026358604431,100
id,3,15,top5_overlap,0.7419999837875366,0.2320258617401123,0.800000011920929,0.6000000238418579,1.0,100
id,3,15,top10_overlap,0.7689999938011169,0.184225395321846,0.800000011920929,0.699999988079071,0.8999999761581421,100
id,3,15,expert_rank_true,9.479999542236328,36.53340530395508,0.0,0.0,1.0,100
id,3,15,expert_rank_drift,14.949999809265137,47.30124282836914,0.0,0.0,1.25,100
id,4,20,latent_mse,0.09468579292297363,0.14321807026863098,0.04415534809231758,0.02346995286643505,0.1027522087097168,100
id,4,20,top1_same,0.75,0.4330126941204071,1.0,0.75,1.0,100
id,4,20,first_block_l2,1.0178589820861816,1.8461096286773682,0.0,0.0,0.5253802537918091,100
id,4,20,true_cost_regret,15.81622314453125,40.37435531616211,0.0,0.0,0.13965988159179688,100
id,4,20,drift_cost_regret_of_true_best,11.981005668640137,32.82564926147461,0.0,0.0,0.9250469207763672,100
id,4,20,cost_pearson,0.9269992113113403,0.14292030036449432,0.9693149328231812,0.9262789487838745,0.9912912845611572,100
id,4,20,cost_spearman,0.9263905882835388,0.1397615224123001,0.9749488830566406,0.9162076115608215,0.9898521304130554,100
id,4,20,top5_overlap,0.7099999785423279,0.2286919355392456,0.800000011920929,0.6000000238418579,0.800000011920929,100
id,4,20,top10_overlap,0.7320000529289246,0.2024252712726593,0.800000011920929,0.6000000238418579,0.8999999761581421,100
id,4,20,expert_rank_true,3.2100000381469727,15.967026710510254,0.0,0.0,0.0,100
id,4,20,expert_rank_drift,8.25,30.18853187561035,0.0,0.0,1.0,100
id,5,25,latent_mse,0.13339640200138092,0.2026212215423584,0.07065171003341675,0.02967541292309761,0.1442013531923294,100
id,5,25,top1_same,0.7400000095367432,0.4386342763900757,1.0,0.0,1.0,100
id,5,25,first_block_l2,1.0500351190567017,1.8772954940795898,0.0,0.0,1.967989444732666,100
id,5,25,true_cost_regret,17.032793045043945,44.96825408935547,0.0,0.0,0.16668033599853516,100
id,5,25,drift_cost_regret_of_true_best,18.885543823242188,47.24411392211914,0.0,0.0,2.4038267135620117,100
id,5,25,cost_pearson,0.9073437452316284,0.14357274770736694,0.9572114944458008,0.9087309241294861,0.9863895177841187,100
id,5,25,cost_spearman,0.9111450910568237,0.14586028456687927,0.9642966985702515,0.8946247696876526,0.9873632192611694,100
id,5,25,top5_overlap,0.6419999599456787,0.2832596004009247,0.6000000238418579,0.6000000238418579,0.800000011920929,100
id,5,25,top10_overlap,0.6940000057220459,0.23908992111682892,0.699999988079071,0.6000000238418579,0.8999999761581421,100
id,5,25,expert_rank_true,0.9399999976158142,4.896569728851318,0.0,0.0,0.0,100
id,5,25,expert_rank_drift,9.569999694824219,39.619754791259766,0.0,0.0,1.0,100
id,6,30,latent_mse,0.19216753542423248,0.25664427876472473,0.1021769642829895,0.047140851616859436,0.2340795397758484,100
id,6,30,top1_same,0.5400000214576721,0.4983974099159241,1.0,0.0,1.0,100
id,6,30,first_block_l2,1.7744756937026978,2.0303783416748047,0.0,0.0,3.7255022525787354,100
id,6,30,true_cost_regret,24.963756561279297,55.4840202331543,0.0,0.0,21.38222312927246,100
id,6,30,drift_cost_regret_of_true_best,24.011587142944336,44.15841293334961,0.0,0.0,29.914146423339844,100
id,6,30,cost_pearson,0.8878690600395203,0.14434696733951569,0.9501426815986633,0.8309627771377563,0.9790263772010803,100
id,6,30,cost_spearman,0.8901574611663818,0.14297059178352356,0.9481582045555115,0.8383899927139282,0.9795650243759155,100
id,6,30,top5_overlap,0.5720000267028809,0.3149856925010681,0.6000000238418579,0.4000000059604645,0.800000011920929,100
id,6,30,top10_overlap,0.621999979019165,0.2628992199897766,0.699999988079071,0.4749999940395355,0.800000011920929,100
id,6,30,expert_rank_true,9.960000038146973,21.318967819213867,1.0,0.0,9.25,100
id,6,30,expert_rank_drift,24.170000076293945,53.52812957763672,1.0,0.0,14.25,100
id,7,35,latent_mse,0.2633209526538849,0.30892589688301086,0.16123662889003754,0.08283597230911255,0.33283814787864685,100
id,7,35,top1_same,0.3499999940395355,0.47696951031684875,0.0,0.0,1.0,100
id,7,35,first_block_l2,2.6932997703552246,2.1323421001434326,3.4601447582244873,0.0,4.164144515991211,100
id,7,35,true_cost_regret,36.50270080566406,53.395233154296875,12.688392639160156,0.0,51.21937561035156,100
id,7,35,drift_cost_regret_of_true_best,29.21192169189453,49.25992202758789,7.167660713195801,0.0,36.742191314697266,100
id,7,35,cost_pearson,0.8597086071968079,0.16068080067634583,0.933712363243103,0.7504284381866455,0.9782109260559082,100
id,7,35,cost_spearman,0.8609452247619629,0.16732068359851837,0.9209212064743042,0.7665930986404419,0.9779483079910278,100
id,7,35,top5_overlap,0.46800005435943604,0.3408460021018982,0.5,0.20000000298023224,0.800000011920929,100
id,7,35,top10_overlap,0.5419999957084656,0.28746476769447327,0.6000000238418579,0.30000001192092896,0.800000011920929,100
id,7,35,expert_rank_true,63.150001525878906,69.28526306152344,38.5,4.0,106.0,100
id,7,35,expert_rank_drift,77.70999908447266,84.53097534179688,44.0,2.75,134.25,100
id,8,40,latent_mse,0.3564554452896118,0.34822750091552734,0.24699252843856812,0.126693993806839,0.4435078501701355,100
id,8,40,top1_same,0.25,0.4330126941204071,0.0,0.0,0.25,100
id,8,40,first_block_l2,3.2731881141662598,2.2312278747558594,3.6075479984283447,1.630013108253479,4.790609359741211,100
id,8,40,true_cost_regret,36.69157791137695,51.8587646484375,13.556207656860352,0.07263350486755371,53.17914581298828,100
id,8,40,drift_cost_regret_of_true_best,28.506139755249023,42.62933349609375,8.971914291381836,0.13253402709960938,37.96232604980469,100
id,8,40,cost_pearson,0.8582394123077393,0.1774897426366806,0.9323779940605164,0.8273649215698242,0.9675341248512268,100
id,8,40,cost_spearman,0.8517022132873535,0.19230714440345764,0.9292418956756592,0.8055041432380676,0.9684224128723145,100
id,8,40,top5_overlap,0.3779999911785126,0.3211168050765991,0.4000000059604645,0.0,0.6000000238418579,100
id,8,40,top10_overlap,0.48099997639656067,0.30779701471328735,0.5,0.20000000298023224,0.699999988079071,100
id,8,40,expert_rank_true,149.2899932861328,79.02054595947266,149.5,94.25,224.5,100
id,8,40,expert_rank_drift,156.00999450683594,83.06172180175781,178.0,89.5,230.25,100
id,9,45,latent_mse,0.4357275366783142,0.38781434297561646,0.33390194177627563,0.1742662936449051,0.5496610999107361,100
id,9,45,top1_same,0.18000000715255737,0.3841874599456787,0.0,0.0,0.0,100
id,9,45,first_block_l2,3.504342555999756,1.9256776571273804,3.831397533416748,2.976083755493164,4.827901840209961,100
id,9,45,true_cost_regret,28.990018844604492,43.92164611816406,6.437309741973877,1.299597978591919,40.888328552246094,100
id,9,45,drift_cost_regret_of_true_best,28.159116744995117,42.44492721557617,10.248035430908203,1.9274330139160156,32.39457702636719,100
id,9,45,cost_pearson,0.8378897309303284,0.17953971028327942,0.9034639596939087,0.7601321935653687,0.9687677621841431,100
id,9,45,cost_spearman,0.8187629580497742,0.2103928178548813,0.9004466533660889,0.7555025815963745,0.9650363326072693,100
id,9,45,top5_overlap,0.33000001311302185,0.3011644184589386,0.20000000298023224,0.0,0.6000000238418579,100
id,9,45,top10_overlap,0.4259999990463257,0.2890051603317261,0.5,0.17499999701976776,0.625,100
id,9,45,expert_rank_true,208.14999389648438,61.2508544921875,237.5,193.0,251.25,100
id,9,45,expert_rank_drift,208.27999877929688,63.26643371582031,240.0,185.5,252.0,100
id,10,50,latent_mse,0.4981202781200409,0.4120444655418396,0.3774991035461426,0.20824268460273743,0.593774676322937,100
id,10,50,top1_same,0.14000000059604645,0.3469870090484619,0.0,0.0,0.0,100
id,10,50,first_block_l2,3.4346609115600586,1.7154567241668701,3.6990997791290283,2.67205810546875,4.619414806365967,100
id,10,50,true_cost_regret,23.510459899902344,37.86809158325195,8.040247917175293,1.7608327865600586,26.62155532836914,100
id,10,50,drift_cost_regret_of_true_best,24.08293914794922,40.23006820678711,12.100679397583008,2.3138866424560547,22.34359359741211,100
id,10,50,cost_pearson,0.8119165301322937,0.19031353294849396,0.8984390497207642,0.7311716675758362,0.9541522264480591,100
id,10,50,cost_spearman,0.7417667508125305,0.24529634416103363,0.825469970703125,0.6245865821838379,0.9282156229019165,100
id,10,50,top5_overlap,0.27000001072883606,0.3011644184589386,0.20000000298023224,0.0,0.6000000238418579,100
id,10,50,top10_overlap,0.3400000035762787,0.3098386824131012,0.30000001192092896,0.0,0.6000000238418579,100
id,10,50,expert_rank_true,233.1300048828125,35.67454528808594,248.5,230.75,254.0,100
id,10,50,expert_rank_drift,225.8300018310547,51.64649963378906,247.0,229.0,254.0,100
