state_index,dataset_row,episode,start,generator,step,proposal_oracle_true,proposal_success_coverage,returned_true,returned_success,returned_nreg,returned_self_pred,returned_verifier_pred,self_selected_true,self_selected_success,self_population_rho,self_population_nreg,verifier_selected_true,verifier_selected_success,verifier_population_rho,verifier_population_nreg
0,250130,2075,30,pd_d192_k3_eval,0,250.54573219664329,False,348.4791332582763,False,0.36617182358691996,339.6727294921875,294.2581481933594,270.3955744013756,False,-0.20099423326925855,0.07421832428187743,425.42631487337735,False,-0.313180368670763,0.6538764218796247
0,250130,2075,30,pd_d192_k3_eval,1,201.3862477464568,False,298.50918712371674,False,0.30380568382807943,310.03717041015625,310.32952880859375,261.3114695441604,False,0.05650329448104979,0.18744925867702142,429.70550326343056,False,-0.4218686874298604,0.7141946897222207
0,250130,2075,30,pd_d192_k3_eval,2,163.52041124262666,False,282.5498523040475,False,0.4438208846767726,300.397216796875,314.006591796875,260.2687269323413,False,0.13803575595284392,0.360742037243036,307.5141318163662,False,-0.4053040589339882,0.536904314454102
0,250130,2075,30,pd_d192_k3_eval,4,155.00859090588474,False,261.3813123434605,False,0.4574284889769286,283.0111083984375,331.494140625,214.6219687499224,False,0.18629006988966545,0.25635197615970967,323.3920498377071,False,-0.5483492038800432,0.7240896927986653
0,250130,2075,30,pd_d192_k3_eval,9,161.83689924749152,False,272.33384306658957,False,0.48488872690168017,202.57913208007812,342.9568786621094,231.45544822634704,False,-0.005840509338992646,0.3055039208900273,192.36926223384893,False,-0.33612551250569456,0.13398378367815092
0,250130,2075,30,pd_d192_k3_eval,19,106.57603089389647,False,218.20442849718268,False,0.5426382348140825,92.34046173095703,294.3975830078125,227.93592987714857,False,0.251759241769353,0.5899441609430448,210.55733739850157,False,0.2035418171313015,0.5054648622283898
0,250130,2075,30,pd_d192_k3_eval,29,51.99633624017697,False,80.25954671030671,False,0.16106654985616037,30.573087692260742,96.86305236816406,51.99633624017697,False,0.3231631462571807,0.0,51.99633624017697,False,0.3989684329825887,0.0
0,250130,2075,30,iter2_multistep_eval,0,250.54573219664329,False,292.69869272317317,False,0.15760941883222207,294.37420654296875,306.7922668457031,250.54573219664329,False,0.6521436904854497,0.0,425.42631487337735,False,-0.313180368670763,0.6538764218796247
0,250130,2075,30,iter2_multistep_eval,1,197.07289388133302,False,269.4631294402657,False,0.2726979083705934,274.10516357421875,336.471435546875,230.4673501004043,False,0.5659502883365372,0.1257987115499913,369.439093453358,False,-0.4255647284969833,0.6493127385780332
0,250130,2075,30,iter2_multistep_eval,2,143.95924111903417,False,254.3311639226192,False,0.44890896487124116,276.70355224609375,341.60919189453125,269.4631294402657,False,0.2639269325214725,0.5104542818725805,293.9273899965573,False,-0.2382564250713897,0.6099562711802133
0,250130,2075,30,iter2_multistep_eval,4,151.13850872191415,False,230.0579718411085,False,0.42112569347969725,285.34979248046875,351.90240478515625,151.13850872191415,False,0.024463827375859733,0.0,176.86962894230658,False,0.0519743552706141,0.13730498686307893
0,250130,2075,30,iter2_multistep_eval,9,83.80381309381244,False,127.67236998455057,False,0.17372889233718364,215.00527954101562,228.499755859375,261.7064888282279,False,0.16437915976844192,0.7045327448573182,89.89192678898422,False,0.21595084389826555,0.024110235750844543
0,250130,2075,30,iter2_multistep_eval,19,77.28467826391318,False,242.98945119630727,False,0.6461062887306777,110.74661254882812,207.54974365234375,173.17087257256458,False,-0.08697918865765177,0.37387380006577997,182.10289252837495,False,0.09767841864909607,0.40870100608036786
0,250130,2075,30,iter2_multistep_eval,29,69.66697334205172,False,257.70931368266247,False,0.7618348557745411,68.041748046875,191.16165161132812,80.33389102905087,False,-0.06047978310870121,0.04321595701752108,77.7487165759938,False,0.19471327459193993,0.03274237961453112
0,250130,2075,30,pd_d192_k10_eval,0,250.54573219664329,False,394.97356918313375,False,0.5400139673774316,270.65179443359375,270.65179443359375,425.42631487337735,False,-0.313180368670763,0.6538764218796247,425.42631487337735,False,-0.313180368670763,0.6538764218796247
0,250130,2075,30,pd_d192_k10_eval,1,246.6761327240569,False,430.1267013825159,False,0.5989589111272869,259.3631591796875,259.3631591796875,394.97356918313375,False,-0.34862565139612667,0.4841853133192835,394.97356918313375,False,-0.34862565139612667,0.4841853133192835
0,250130,2075,30,pd_d192_k10_eval,2,285.5227304413964,False,439.4189921776825,False,0.5416784363934032,259.45947265625,259.45947265625,430.1267013825159,False,-0.1053936154846165,0.5089717709315489,430.1267013825159,False,-0.1053936154846165,0.5089717709315489
0,250130,2075,30,pd_d192_k10_eval,4,354.098143876978,False,438.7552940756133,False,0.4298731766731228,256.26910400390625,256.26910400390625,440.97007777893486,False,0.02833853709485661,0.4411194341239915,440.97007777893486,False,0.02833853709485661,0.4411194341239915
0,250130,2075,30,pd_d192_k10_eval,9,362.6671798379829,False,440.63816457958023,False,0.5838756537871216,250.0467987060547,250.0467987060547,436.15935014091883,False,-0.0901623351370571,0.5503366300434662,436.15935014091883,False,-0.0901623351370571,0.5503366300434662
0,250130,2075,30,pd_d192_k10_eval,19,419.0724225858861,False,442.70899247758825,False,0.41915527553469295,235.82119750976562,235.82119750976562,432.8021241312591,False,0.02409626773630818,0.24347343377772562,432.8021241312591,False,0.02409626773630818,0.24347343377772562
0,250130,2075,30,pd_d192_k10_eval,29,429.7379553231993,False,443.45048515207577,False,0.5331960035778668,229.64134216308594,229.64134216308594,447.48810746417894,False,-0.049823220258002864,0.6901943188148317,447.48810746417894,False,-0.049823220258002864,0.6901943188148317
1,310273,2670,59,pd_d192_k3_eval,0,15.84588300037375,True,36.843164849865474,False,0.0963620705833601,249.3692626953125,160.9739532470703,31.688988166908857,False,0.5994439938221535,0.07270819286326859,38.61007735667958,False,0.5725423615817954,0.1044708986172308
1,310273,2670,59,pd_d192_k3_eval,1,16.49180474903187,True,28.611158739543793,False,0.07047056189068499,185.64471435546875,65.35235595703125,23.82999403666541,False,0.6887769864109602,0.04266946264335477,20.699634966368908,False,0.658128645873843,0.02446732391747052
