strategy,family,generator,selector,selection_space,candidate_budget,deployable,tuned_on_dev,split,n_states,mean_true,true_ci_low,true_ci_high,mean_success,success_ci_low,success_ci_high,mean_selected_step,baseline,delta_true_vs_baseline,delta_true_ci_low,delta_true_ci_high,delta_success_vs_baseline,delta_success_ci_low,delta_success_ci_high
iter2_multistep_eval:population_elite:nonself_rank_consensus,elite_verification,iter2_multistep_eval,nonself_rank_consensus,recorded_generator_elites,420,True,False,dev,6,43.898745841383175,26.761322977359985,62.463435946915006,0.16666666666666666,0.0,0.5,18.166666666666668,iter2_multistep_eval:returned:final,-41.885672128226936,-102.57944466902681,4.299533983385914,0.0,0.0,0.0
pd_d192_k10_eval:returned:final,baseline,pd_d192_k10_eval,fixed_step_29,returned_means,1,True,False,dev,6,117.90682361473529,31.591385129759317,253.96588455192716,0.3333333333333333,0.0,0.6666666666666666,29.0,pd_d192_k10_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k10_eval:returned:fixed_step_0,fixed_round,pd_d192_k10_eval,fixed_step_0,returned_means,1,True,False,dev,6,196.00781032384114,106.61560961576458,292.470350457166,0.16666666666666666,0.0,0.5,0.0,pd_d192_k10_eval:returned:final,78.10098670910588,14.78402982140986,137.28520446291876,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_1,fixed_round,pd_d192_k10_eval,fixed_step_1,returned_means,1,True,False,dev,6,171.23468010593265,83.95607720062375,286.3364637894272,0.16666666666666666,0.0,0.5,1.0,pd_d192_k10_eval:returned:final,53.32785649119736,9.211097163834664,108.90686409575578,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_2,fixed_round,pd_d192_k10_eval,fixed_step_2,returned_means,1,True,False,dev,6,148.8585150753227,55.10443049994143,278.55165058192773,0.16666666666666666,0.0,0.5,2.0,pd_d192_k10_eval:returned:final,30.95169146058745,-14.93018986086502,99.0339568573181,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_4,fixed_round,pd_d192_k10_eval,fixed_step_4,returned_means,1,True,False,dev,6,144.92020238473359,45.69769688942813,274.3966469752144,0.16666666666666666,0.0,0.5,4.0,pd_d192_k10_eval:returned:final,27.013378769998315,-27.706527360589586,103.89510128225147,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_9,fixed_round,pd_d192_k10_eval,fixed_step_9,returned_means,1,True,False,dev,6,118.44785170884569,41.54751249452274,250.84163039488885,0.16666666666666666,0.0,0.5,9.0,pd_d192_k10_eval:returned:final,0.5410280941104014,-26.100904084262154,25.441457814246874,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_19,fixed_round,pd_d192_k10_eval,fixed_step_19,returned_means,1,True,False,dev,6,120.50591029347176,39.15571648924046,254.05575113351335,0.16666666666666666,0.0,0.5,19.0,pd_d192_k10_eval:returned:final,2.5990866787364806,-4.77357366325606,10.958620496557023,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_29,fixed_round,pd_d192_k10_eval,fixed_step_29,returned_means,1,True,False,dev,6,117.90682361473529,31.591385129759317,253.96588455192716,0.3333333333333333,0.0,0.6666666666666666,29.0,pd_d192_k10_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k10_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k10_eval,fixed_step_29,returned_means,1,True,True,dev,6,117.90682361473529,31.591385129759317,253.96588455192716,0.3333333333333333,0.0,0.6666666666666666,29.0,pd_d192_k10_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k10_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k10_eval,pd_d192_k3_eval,returned_means,7,True,False,dev,6,106.52539688910672,25.858644575074276,242.91909735139356,0.3333333333333333,0.0,0.6666666666666666,16.666666666666668,pd_d192_k10_eval:returned:final,-11.38142672562858,-29.723524613629042,-0.6719154957322075,0.0,0.0,0.0
pd_d192_k10_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k10_eval,iter2_multistep_eval,returned_means,7,True,False,dev,6,115.65412167397419,33.31368267396166,251.17279516172826,0.3333333333333333,0.0,0.6666666666666666,19.833333333333332,pd_d192_k10_eval:returned:final,-2.2527019407610958,-6.727488485575667,1.7922635278918548,0.0,0.0,0.0
pd_d192_k10_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k10_eval,pd_d192_k10_eval,returned_means,7,True,False,dev,6,117.90682361473529,31.591385129759317,253.96588455192716,0.3333333333333333,0.0,0.6666666666666666,29.0,pd_d192_k10_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k10_eval:returned:consensus,round_verification,pd_d192_k10_eval,all_rank_consensus,returned_means,21,True,False,dev,6,108.1891085682351,27.605880271260073,243.76278489454694,0.3333333333333333,0.0,0.6666666666666666,18.166666666666668,pd_d192_k10_eval:returned:final,-9.717715046500187,-29.12252780279294,1.7922635278918548,0.0,0.0,0.0
pd_d192_k10_eval:returned:nonself_consensus,round_verification,pd_d192_k10_eval,nonself_rank_consensus,returned_means,14,True,False,dev,6,108.29972491857997,27.605880271260073,244.09463394558156,0.3333333333333333,0.0,0.6666666666666666,17.833333333333332,pd_d192_k10_eval:returned:final,-9.607098696155312,-29.051609117896835,1.7922635278918548,0.0,0.0,0.0
pd_d192_k10_eval:returned:oracle_round,oracle_ceiling,pd_d192_k10_eval,true_simulator_cost,returned_means,7,False,False,dev,6,96.82968462037896,24.23026615857928,219.43783106569262,0.3333333333333333,0.0,0.6666666666666666,16.666666666666668,pd_d192_k10_eval:returned:final,-21.077138994356304,-43.25369157545604,-1.9093767089827622,0.0,0.0,0.0
pd_d192_k10_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k10_eval,pd_d192_k3_eval,all_recorded_populations,2100,True,False,dev,6,83.2732344512735,28.31305700935386,161.55449740639898,0.16666666666666666,0.0,0.5,14.666666666666666,pd_d192_k10_eval:returned:final,-34.63358916346177,-91.87190716355467,-0.21451653438925491,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k10_eval,pd_d192_k3_eval,recorded_generator_elites,210,True,False,dev,6,83.82381390718344,23.979426697296628,175.64484611942916,0.16666666666666666,0.0,0.5,14.666666666666666,pd_d192_k10_eval:returned:final,-34.08300970755184,-79.95487649745688,1.4927540503449503,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k10_eval,iter2_multistep_eval,all_recorded_populations,2100,True,False,dev,6,85.86108745486486,33.038507086113576,154.67296606165453,0.16666666666666666,0.0,0.5,24.333333333333332,pd_d192_k10_eval:returned:final,-32.04573615987043,-98.67703842537522,5.187042929088173,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k10_eval,iter2_multistep_eval,recorded_generator_elites,210,True,False,dev,6,88.85392033678231,31.186498897360295,181.2344695992815,0.16666666666666666,0.0,0.5,20.833333333333332,pd_d192_k10_eval:returned:final,-29.052903277952968,-75.47334084969648,-0.06422895300807063,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k10_eval,pd_d192_k10_eval,all_recorded_populations,2100,True,False,dev,6,119.12693333254508,31.43715158198758,256.70379819519184,0.3333333333333333,0.0,0.6666666666666666,29.0,pd_d192_k10_eval:returned:final,1.220109717809792,-1.0853810016010776,3.5256004372206617,0.0,0.0,0.0
pd_d192_k10_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k10_eval,pd_d192_k10_eval,recorded_generator_elites,210,True,False,dev,6,119.12693333254508,31.43715158198758,256.70379819519184,0.3333333333333333,0.0,0.6666666666666666,29.0,pd_d192_k10_eval:returned:final,1.220109717809792,-1.0853810016010776,3.5256004372206617,0.0,0.0,0.0
pd_d192_k10_eval:population_all:all_rank_consensus,population_verification,pd_d192_k10_eval,all_rank_consensus,all_recorded_populations,6300,True,False,dev,6,106.33462769186026,25.04897599383328,246.61959688480383,0.16666666666666666,0.0,0.5,27.333333333333332,pd_d192_k10_eval:returned:final,-11.572195922875009,-34.199682989645304,3.3162810918598766,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k10_eval,all_rank_consensus,recorded_generator_elites,630,True,False,dev,6,107.72388849705209,25.04897599383328,249.90310426556195,0.16666666666666666,0.0,0.5,25.666666666666668,pd_d192_k10_eval:returned:final,-10.182935117683195,-33.45688731801779,5.652665184834851,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k10_eval,nonself_rank_consensus,all_recorded_populations,4200,True,False,dev,6,80.0950892522237,29.481061959055165,159.8209913901491,0.16666666666666666,0.0,0.5,19.166666666666668,pd_d192_k10_eval:returned:final,-37.81173436251158,-93.37035442962497,1.2094914396705174,-0.16666666666666666,-0.5,0.0
pd_d192_k10_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k10_eval,nonself_rank_consensus,recorded_generator_elites,420,True,False,dev,6,86.13488408677345,26.99755628627028,175.64484611942916,0.16666666666666666,0.0,0.5,17.5,pd_d192_k10_eval:returned:final,-31.771939527961823,-77.64480840047692,2.80223392144754,-0.16666666666666666,-0.5,0.0
portfolio:returned:score_by_pd_d192_k3_eval,multi_proposer_portfolio,all,pd_d192_k3_eval,all_returned_means,21,True,False,dev,6,49.787301854089016,23.978707782656418,73.68882039590177,0.3333333333333333,0.0,0.6666666666666666,29.0,pd_d192_k3_eval:returned:final,0.04142366296034853,0.0,0.1242709888810456,0.0,0.0,0.0
portfolio:returned:score_by_iter2_multistep_eval,multi_proposer_portfolio,all,iter2_multistep_eval,all_returned_means,21,True,False,dev,6,85.78441796961012,23.052031975795746,165.3373887328599,0.16666666666666666,0.0,0.5,29.0,pd_d192_k3_eval:returned:final,36.038539778481436,-14.283573485339458,102.3716725082301,-0.16666666666666666,-0.5,0.0
portfolio:returned:score_by_pd_d192_k10_eval,multi_proposer_portfolio,all,pd_d192_k10_eval,all_returned_means,21,True,False,dev,6,57.19182026784608,30.152565789808346,83.73356607833132,0.3333333333333333,0.0,0.6666666666666666,24.833333333333332,pd_d192_k3_eval:returned:final,7.445942076717419,2.290429387108565,12.694967011297647,0.0,0.0,0.0
portfolio:returned:rank_consensus,multi_proposer_portfolio,all,all_rank_consensus,all_returned_means,63,True,False,dev,6,44.25907454505357,22.681374679315223,66.72099638716773,0.3333333333333333,0.0,0.6666666666666666,24.0,pd_d192_k3_eval:returned:final,-5.486803646075098,-23.620940175758818,5.841035187644167,0.0,0.0,0.0
portfolio:returned:oracle,oracle_ceiling,all,true_simulator_cost,all_returned_means,21,False,False,dev,6,40.45292271941411,18.473087588206084,63.11330691850322,0.3333333333333333,0.0,0.6666666666666666,21.5,pd_d192_k3_eval:returned:final,-9.292955471714562,-25.979910160239616,-0.04751035581873767,0.0,0.0,0.0
pd_d192_k3_eval:returned:final,baseline,pd_d192_k3_eval,fixed_step_29,returned_means,1,True,False,test,6,113.38719591505719,17.671522430586815,214.37545868969804,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k3_eval:returned:fixed_step_0,fixed_round,pd_d192_k3_eval,fixed_step_0,returned_means,1,True,False,test,6,116.43818366793256,62.2199837262912,174.49797907857638,0.0,0.0,0.0,0.0,pd_d192_k3_eval:returned:final,3.05098775287536,-46.861933658016454,51.06566674006354,-0.5,-0.8333333333333334,-0.16666666666666666
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,1,True,False,test,6,101.04387575645201,42.48826580159006,166.7696180406249,0.0,0.0,0.0,1.0,pd_d192_k3_eval:returned:final,-12.343320158605197,-61.91454436218777,34.462408994074444,-0.5,-0.8333333333333334,-0.16666666666666666
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,1,True,False,test,6,97.53208082870111,35.29887624196572,167.37634979527616,0.16666666666666666,0.0,0.5,2.0,pd_d192_k3_eval:returned:final,-15.855115086356093,-61.68980532058641,27.727274003811555,-0.3333333333333333,-0.6666666666666666,0.0
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,1,True,False,test,6,100.65899917102003,28.34013312127935,184.4325813513902,0.3333333333333333,0.0,0.6666666666666666,4.0,pd_d192_k3_eval:returned:final,-12.728196744037175,-49.68405618858526,18.234735516330293,-0.16666666666666666,-0.5,0.0
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,1,True,False,test,6,108.16516085936127,21.861138425298474,210.44882197118727,0.3333333333333333,0.0,0.6666666666666666,9.0,pd_d192_k3_eval:returned:final,-5.222035055695925,-28.173607736554896,10.001711701983403,-0.16666666666666666,-0.5,0.0
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,1,True,False,test,6,115.19051719786546,20.312941626041297,218.24294614640664,0.3333333333333333,0.0,0.6666666666666666,19.0,pd_d192_k3_eval:returned:final,1.8033212828082688,-3.184508219829476,6.096804068769234,-0.16666666666666666,-0.5,0.0
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,1,True,False,test,6,113.38719591505719,17.671522430586815,214.37545868969804,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,1,True,True,test,6,113.38719591505719,17.671522430586815,214.37545868969804,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,7,True,False,test,6,113.38719591505719,17.671522430586815,214.37545868969804,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,7,True,False,test,6,113.66758116754873,18.115643324181192,214.27814609458298,0.5,0.16666666666666666,0.8333333333333334,23.166666666666668,pd_d192_k3_eval:returned:final,0.280385252491536,-0.35322992419260046,1.1943856816672085,0.0,0.0,0.0
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,7,True,False,test,6,114.20393299520337,16.51065288558205,218.4799649574268,0.5,0.16666666666666666,0.8333333333333334,24.0,pd_d192_k3_eval:returned:final,0.8167370801461727,-2.477347946791797,4.927559187230315,0.0,0.0,0.0
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,21,True,False,test,6,113.269452606993,17.567458637977868,214.2606589643352,0.5,0.16666666666666666,0.8333333333333334,24.833333333333332,pd_d192_k3_eval:returned:final,-0.11774330806420015,-0.35322992419260046,0.0,0.0,0.0,0.0
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,14,True,False,test,6,114.91197233606977,17.567458637977868,219.20570528181332,0.5,0.16666666666666666,0.8333333333333334,23.166666666666668,pd_d192_k3_eval:returned:final,1.5247764210125716,-0.35322992419260046,4.927559187230315,0.0,0.0,0.0
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,7,False,False,test,6,79.99778793406838,16.51065288558205,150.24680968954232,0.5,0.16666666666666666,0.8333333333333334,16.166666666666668,pd_d192_k3_eval:returned:final,-33.389407980988814,-68.60047054543993,-0.8257826489305989,0.0,0.0,0.0
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,2100,True,False,test,6,113.67483924112689,16.635976931331196,216.57918541892073,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,0.2876433260696807,-1.3167064002073428,2.435125160371715,0.0,0.0,0.0
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,210,True,False,test,6,113.67483924112689,16.635976931331196,216.57918541892073,0.5,0.16666666666666666,0.8333333333333334,29.0,pd_d192_k3_eval:returned:final,0.2876433260696807,-1.3167064002073428,2.435125160371715,0.0,0.0,0.0
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,2100,True,False,test,6,107.0401223140106,16.08582991430134,198.23919858021068,0.6666666666666666,0.3333333333333333,1.0,19.833333333333332,pd_d192_k3_eval:returned:final,-6.347073601046596,-16.923785569701113,1.8087312833863347,0.16666666666666666,0.0,0.5
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,210,True,False,test,6,103.91768268467746,15.101905342942146,200.73574338743796,0.6666666666666666,0.3333333333333333,1.0,15.0,pd_d192_k3_eval:returned:final,-9.46951323037975,-30.26792936590286,6.034400235263315,0.16666666666666666,0.0,0.5
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,2100,True,False,test,6,92.22906483672911,16.884202641487764,192.83843945550825,0.5,0.16666666666666666,0.8333333333333334,18.666666666666668,pd_d192_k3_eval:returned:final,-21.158131078328083,-66.41928632343102,7.464919451727035,0.0,-0.5,0.5
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,210,True,False,test,6,97.53027773476127,15.855899742927713,198.6360714921028,0.5,0.16666666666666666,0.8333333333333334,15.333333333333334,pd_d192_k3_eval:returned:final,-15.856918180295935,-48.94159580260354,7.105693470574997,0.0,-0.5,0.5
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,6300,True,False,test,6,105.07668294791262,15.933000388145393,195.7608107149559,0.6666666666666666,0.3333333333333333,1.0,29.0,pd_d192_k3_eval:returned:final,-8.310512967144572,-20.393918318884044,-0.08417000485037669,0.16666666666666666,0.0,0.5
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,630,True,False,test,6,111.11434221797525,15.984390714046102,208.76578039592417,0.6666666666666666,0.3333333333333333,1.0,24.5,pd_d192_k3_eval:returned:final,-2.2728536970819357,-6.43307691743681,1.9389023280459556,0.16666666666666666,0.0,0.5
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,4200,True,False,test,6,107.48567705142442,15.595033100824082,202.3051982027624,0.6666666666666666,0.3333333333333333,1.0,24.0,pd_d192_k3_eval:returned:final,-5.90151886363279,-11.281171902959601,-0.5218658243059782,0.16666666666666666,0.0,0.5
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,420,True,False,test,6,111.80989225600301,15.546144265366914,211.81003673920898,0.6666666666666666,0.3333333333333333,1.0,19.833333333333332,pd_d192_k3_eval:returned:final,-1.5773036590541942,-5.6699631647097375,2.021994674196297,0.16666666666666666,0.0,0.5
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,1,True,False,test,6,124.67685040866762,19.442314596427313,291.05911145416707,0.6666666666666666,0.3333333333333333,1.0,29.0,iter2_multistep_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:fixed_step_0,fixed_round,iter2_multistep_eval,fixed_step_0,returned_means,1,True,False,test,6,122.48233783440537,55.297351167924596,191.7152891179865,0.0,0.0,0.0,0.0,iter2_multistep_eval:returned:final,-2.1945125742622387,-114.29503423697513,69.5483781474792,-0.6666666666666666,-1.0,-0.3333333333333333
iter2_multistep_eval:returned:fixed_step_1,fixed_round,iter2_multistep_eval,fixed_step_1,returned_means,1,True,False,test,6,109.28912472518732,30.81612050688722,189.97093946347184,0.16666666666666666,0.0,0.5,1.0,iter2_multistep_eval:returned:final,-15.387725683480292,-118.48944167277487,57.79669190239422,-0.5,-0.8333333333333334,-0.16666666666666666
iter2_multistep_eval:returned:fixed_step_2,fixed_round,iter2_multistep_eval,fixed_step_2,returned_means,1,True,False,test,6,106.57696788118956,23.52439652238009,197.41045553861204,0.3333333333333333,0.0,0.6666666666666666,2.0,iter2_multistep_eval:returned:final,-18.099882527478055,-112.53759931069919,51.52243260091399,-0.3333333333333333,-0.6666666666666666,0.0
iter2_multistep_eval:returned:fixed_step_4,fixed_round,iter2_multistep_eval,fixed_step_4,returned_means,1,True,False,test,6,112.55843279608536,20.95090053119534,218.64360142464088,0.3333333333333333,0.0,0.6666666666666666,4.0,iter2_multistep_eval:returned:final,-12.118417612582272,-89.48061346393092,50.05954622558529,-0.3333333333333333,-0.6666666666666666,0.0
iter2_multistep_eval:returned:fixed_step_9,fixed_round,iter2_multistep_eval,fixed_step_9,returned_means,1,True,False,test,6,139.32141743352827,19.789408708792788,304.0331980411801,0.5,0.16666666666666666,0.8333333333333334,9.0,iter2_multistep_eval:returned:final,14.644567024860661,-1.946519907151827,45.01109592442476,-0.16666666666666666,-0.5,0.0
iter2_multistep_eval:returned:fixed_step_19,fixed_round,iter2_multistep_eval,fixed_step_19,returned_means,1,True,False,test,6,131.28452527519934,19.923231955484116,302.33020772966614,0.6666666666666666,0.3333333333333333,1.0,19.0,iter2_multistep_eval:returned:final,6.607674866531717,0.1759946737561607,14.06294130027536,0.0,0.0,0.0
iter2_multistep_eval:returned:fixed_step_29,fixed_round,iter2_multistep_eval,fixed_step_29,returned_means,1,True,False,test,6,124.67685040866762,19.442314596427313,291.05911145416707,0.6666666666666666,0.3333333333333333,1.0,29.0,iter2_multistep_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:dev_best_round,dev_tuned_fixed_round,iter2_multistep_eval,fixed_step_29,returned_means,1,True,True,test,6,124.67685040866762,19.442314596427313,291.05911145416707,0.6666666666666666,0.3333333333333333,1.0,29.0,iter2_multistep_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:score_by_pd_d192_k3_eval,round_verification,iter2_multistep_eval,pd_d192_k3_eval,returned_means,7,True,False,test,6,79.8115808199923,19.442314596427313,156.6040242962899,0.6666666666666666,0.3333333333333333,1.0,24.166666666666668,iter2_multistep_eval:returned:final,-44.86526958867531,-134.59580876602593,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:score_by_iter2_multistep_eval,round_verification,iter2_multistep_eval,iter2_multistep_eval,returned_means,7,True,False,test,6,124.67685040866762,19.442314596427313,291.05911145416707,0.6666666666666666,0.3333333333333333,1.0,29.0,iter2_multistep_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:score_by_pd_d192_k10_eval,round_verification,iter2_multistep_eval,pd_d192_k10_eval,returned_means,7,True,False,test,6,128.35281090337142,19.442314596427313,294.73507194887094,0.6666666666666666,0.3333333333333333,1.0,27.333333333333332,iter2_multistep_eval:returned:final,3.6759604947037965,0.0,11.02788148411139,0.0,0.0,0.0
iter2_multistep_eval:returned:consensus,round_verification,iter2_multistep_eval,all_rank_consensus,returned_means,21,True,False,test,6,128.35281090337142,19.442314596427313,294.73507194887094,0.6666666666666666,0.3333333333333333,1.0,27.333333333333332,iter2_multistep_eval:returned:final,3.6759604947037965,0.0,11.02788148411139,0.0,0.0,0.0
iter2_multistep_eval:returned:nonself_consensus,round_verification,iter2_multistep_eval,nonself_rank_consensus,returned_means,14,True,False,test,6,98.0042142182836,19.442314596427313,203.68928189360744,0.6666666666666666,0.3333333333333333,1.0,23.166666666666668,iter2_multistep_eval:returned:final,-26.672636190384026,-91.04579005526347,11.02788148411139,0.0,0.0,0.0
iter2_multistep_eval:returned:oracle_round,oracle_ceiling,iter2_multistep_eval,true_simulator_cost,returned_means,7,False,False,test,6,78.909634803353,17.864778950637163,156.4727065405662,0.6666666666666666,0.3333333333333333,1.0,15.0,iter2_multistep_eval:returned:final,-45.76721560531462,-135.3579386068564,-0.47450630817587164,0.0,0.0,0.0
iter2_multistep_eval:population_all:score_by_pd_d192_k3_eval,population_verification,iter2_multistep_eval,pd_d192_k3_eval,all_recorded_populations,2100,True,False,test,6,87.34926419311516,18.302490805518115,160.67723067499975,0.3333333333333333,0.0,0.6666666666666666,18.0,iter2_multistep_eval:returned:final,-37.327586215552465,-141.60011160925112,30.024907915217977,-0.3333333333333333,-0.6666666666666666,0.0
iter2_multistep_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,iter2_multistep_eval,pd_d192_k3_eval,recorded_generator_elites,210,True,False,test,6,75.98039106961554,17.071323392925837,149.6451582146111,0.3333333333333333,0.0,0.6666666666666666,16.333333333333332,iter2_multistep_eval:returned:final,-48.69645933905206,-142.77160443032153,0.2552122033870061,-0.3333333333333333,-0.6666666666666666,0.0
iter2_multistep_eval:population_all:score_by_iter2_multistep_eval,population_verification,iter2_multistep_eval,iter2_multistep_eval,all_recorded_populations,2100,True,False,test,6,134.3325942644693,18.002180417525576,301.8421887655564,0.6666666666666666,0.3333333333333333,1.0,29.0,iter2_multistep_eval:returned:final,9.655743855801663,-1.5615336242901545,30.288150271318585,0.0,0.0,0.0
iter2_multistep_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,iter2_multistep_eval,iter2_multistep_eval,recorded_generator_elites,210,True,False,test,6,134.3325942644693,18.002180417525576,301.8421887655564,0.6666666666666666,0.3333333333333333,1.0,29.0,iter2_multistep_eval:returned:final,9.655743855801663,-1.5615336242901545,30.288150271318585,0.0,0.0,0.0
iter2_multistep_eval:population_all:score_by_pd_d192_k10_eval,population_verification,iter2_multistep_eval,pd_d192_k10_eval,all_recorded_populations,2100,True,False,test,6,146.92814414050642,18.702894724128658,335.2793345355633,0.6666666666666666,0.3333333333333333,1.0,19.0,iter2_multistep_eval:returned:final,22.251293731838786,-1.387858742042652,47.093466718764205,0.0,0.0,0.0
iter2_multistep_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,iter2_multistep_eval,pd_d192_k10_eval,recorded_generator_elites,210,True,False,test,6,141.47323377061178,18.688289786822775,310.2453958034901,0.6666666666666666,0.3333333333333333,1.0,20.666666666666668,iter2_multistep_eval:returned:final,16.796383361944162,-1.205916984890731,49.7244268245065,0.0,0.0,0.0
iter2_multistep_eval:population_all:all_rank_consensus,population_verification,iter2_multistep_eval,all_rank_consensus,all_recorded_populations,6300,True,False,test,6,127.70588171690638,16.375399423053086,295.0163329192673,0.6666666666666666,0.3333333333333333,1.0,29.0,iter2_multistep_eval:returned:final,3.0290313082387725,-3.7093102080221296,14.56306228379905,0.0,0.0,0.0
