shift,k,env_steps,metric,mean,std,median,p25,p75,n
id,3,15,cost_spearman,0.9240720272064209,0.13615915179252625,0.971000611782074,0.9412825107574463,0.9882487058639526,100
id,3,15,top5_overlap,0.7120000720024109,0.25031182169914246,0.800000011920929,0.550000011920929,1.0,100
id,3,15,top10_overlap,0.7389999628067017,0.20094525814056396,0.800000011920929,0.6000000238418579,0.8999999761581421,100
id,3,15,expert_rank_true,35.7400016784668,65.431884765625,3.5,0.0,31.0,100
id,3,15,expert_rank_drift,47.04999923706055,76.77178955078125,7.5,0.0,61.0,100
id,4,20,latent_mse,0.09019816666841507,0.08489024639129639,0.06232091039419174,0.027084406465291977,0.12214963883161545,100
id,4,20,top1_same,0.6200000047683716,0.4853864312171936,1.0,0.0,1.0,100
id,4,20,first_block_l2,1.6611019372940063,2.2514877319335938,0.0,0.0,3.8034839630126953,100
id,4,20,true_cost_regret,17.969053268432617,36.063682556152344,0.0,0.0,13.343043327331543,100
id,4,20,drift_cost_regret_of_true_best,17.06147003173828,38.8086051940918,0.0,0.0,10.676551818847656,100
id,4,20,cost_pearson,0.8971923589706421,0.17649777233600616,0.9677189588546753,0.8989238739013672,0.9866300821304321,100
id,4,20,cost_spearman,0.8909607529640198,0.1891164779663086,0.9630750417709351,0.8946408629417419,0.9860429763793945,100
id,4,20,top5_overlap,0.6880000829696655,0.26731255650520325,0.800000011920929,0.6000000238418579,0.800000011920929,100
id,4,20,top10_overlap,0.7139999866485596,0.24042463302612305,0.800000011920929,0.6000000238418579,0.8999999761581421,100
id,4,20,expert_rank_true,21.25,50.58169174194336,1.5,0.0,13.75,100
id,4,20,expert_rank_drift,29.959999084472656,61.663265228271484,2.0,0.0,23.25,100
id,5,25,latent_mse,0.15237486362457275,0.1723031848669052,0.0875258594751358,0.03930319473147392,0.1840178668498993,100
id,5,25,top1_same,0.5799999833106995,0.49355846643447876,1.0,0.0,1.0,100
id,5,25,first_block_l2,1.7578949928283691,2.1645545959472656,0.0,0.0,3.7886714935302734,100
id,5,25,true_cost_regret,25.84154510498047,57.53041458129883,0.0,0.0,23.430734634399414,100
id,5,25,drift_cost_regret_of_true_best,18.663494110107422,39.46173095703125,0.0,0.0,14.233867645263672,100
id,5,25,cost_pearson,0.8837025165557861,0.20391908288002014,0.9594141840934753,0.8929940462112427,0.983525812625885,100
id,5,25,cost_spearman,0.8808280229568481,0.20686699450016022,0.9583203196525574,0.8988385796546936,0.9832566976547241,100
id,5,25,top5_overlap,0.5940000414848328,0.3078376352787018,0.6000000238418579,0.4000000059604645,0.800000011920929,100
id,5,25,top10_overlap,0.6710000038146973,0.2658176124095917,0.75,0.5,0.8999999761581421,100
id,5,25,expert_rank_true,16.270000457763672,40.3452262878418,0.0,0.0,8.5,100
id,5,25,expert_rank_drift,26.989999771118164,53.37368392944336,1.0,0.0,22.0,100
id,6,30,latent_mse,0.21887624263763428,0.2435048520565033,0.1336866319179535,0.07538127899169922,0.24412807822227478,100
id,6,30,top1_same,0.5199999809265137,0.4995998442173004,1.0,0.0,1.0,100
id,6,30,first_block_l2,1.9663962125778198,2.1987102031707764,0.0,0.0,3.895965576171875,100
id,6,30,true_cost_regret,26.324901580810547,48.35884094238281,0.0,0.0,32.33738708496094,100
id,6,30,drift_cost_regret_of_true_best,20.015295028686523,39.997745513916016,0.0,0.0,22.112159729003906,100
id,6,30,cost_pearson,0.8708370923995972,0.1871335357427597,0.9459633827209473,0.8129906058311462,0.9836864471435547,100
id,6,30,cost_spearman,0.8778688311576843,0.17434126138687134,0.948270857334137,0.8390501737594604,0.9814683198928833,100
id,6,30,top5_overlap,0.5679999589920044,0.3146045506000519,0.6000000238418579,0.3499999940395355,0.800000011920929,100
id,6,30,top10_overlap,0.6250000596046448,0.2819131016731262,0.699999988079071,0.4000000059604645,0.8999999761581421,100
id,6,30,expert_rank_true,9.960000038146973,29.166048049926758,0.0,0.0,5.0,100
id,6,30,expert_rank_drift,17.1200008392334,43.037261962890625,1.0,0.0,11.25,100
id,7,35,latent_mse,0.29523956775665283,0.31404832005500793,0.20692715048789978,0.09580015391111374,0.3392066955566406,100
id,7,35,top1_same,0.4300000071525574,0.4950757622718811,0.0,0.0,1.0,100
id,7,35,first_block_l2,2.0722873210906982,1.9660499095916748,2.460212230682373,0.0,3.6740336418151855,100
id,7,35,true_cost_regret,29.862382888793945,49.01300811767578,6.89427375793457,0.0,37.045555114746094,100
id,7,35,drift_cost_regret_of_true_best,25.525583267211914,49.965057373046875,1.63134765625,0.0,24.840343475341797,100
id,7,35,cost_pearson,0.8391797542572021,0.24239122867584229,0.9475293159484863,0.8237760663032532,0.9779452085494995,100
id,7,35,cost_spearman,0.8433151841163635,0.23701654374599457,0.9473062753677368,0.8260759711265564,0.9814121723175049,100
id,7,35,top5_overlap,0.484000027179718,0.3312763273715973,0.6000000238418579,0.20000000298023224,0.800000011920929,100
id,7,35,top10_overlap,0.565000057220459,0.3076930344104767,0.6000000238418579,0.375,0.800000011920929,100
id,7,35,expert_rank_true,3.819999933242798,18.65603256225586,0.0,0.0,1.0,100
id,7,35,expert_rank_drift,17.3799991607666,46.78670120239258,1.0,0.0,9.0,100
id,8,40,latent_mse,0.37016332149505615,0.3446279466152191,0.2603492736816406,0.16603142023086548,0.4406687021255493,100
id,8,40,top1_same,0.20999999344348907,0.4073082506656647,0.0,0.0,0.0,100
id,8,40,first_block_l2,3.4736087322235107,2.040614128112793,3.8135156631469727,2.8756985664367676,4.807197570800781,100
id,8,40,true_cost_regret,31.12744140625,53.225128173828125,15.09132194519043,0.36441516876220703,40.475730895996094,100
id,8,40,drift_cost_regret_of_true_best,23.76171112060547,39.78202819824219,7.816444396972656,1.9110240936279297,31.352401733398438,100
id,8,40,cost_pearson,0.8283217549324036,0.2582037150859833,0.9344632029533386,0.835388720035553,0.9699382781982422,100
id,8,40,cost_spearman,0.8203809261322021,0.2711315453052521,0.9227265119552612,0.8520172238349915,0.9727646112442017,100
id,8,40,top5_overlap,0.4039999842643738,0.3334426283836365,0.4000000059604645,0.0,0.6500000357627869,100
id,8,40,top10_overlap,0.4690000116825104,0.3107072710990906,0.5,0.20000000298023224,0.699999988079071,100
id,8,40,expert_rank_true,34.939998626708984,44.78120040893555,15.5,1.75,54.0,100
id,8,40,expert_rank_drift,60.54999923706055,68.05003356933594,30.0,4.0,100.0,100
id,9,45,latent_mse,0.4627104103565216,0.41741296648979187,0.32626068592071533,0.19084888696670532,0.5744912624359131,100
id,9,45,top1_same,0.20999999344348907,0.4073082506656647,0.0,0.0,0.0,100
id,9,45,first_block_l2,3.2531845569610596,1.9592957496643066,3.6155240535736084,2.563154458999634,4.476649284362793,100
id,9,45,true_cost_regret,25.571739196777344,43.07252502441406,8.998613357543945,0.4956176280975342,32.41197967529297,100
id,9,45,drift_cost_regret_of_true_best,23.663244247436523,33.678802490234375,8.94584846496582,1.0236029624938965,32.010459899902344,100
