run,epoch,base_score_mae,base_score_normalized_mae,base_topk_overlap,elite_overlap,relative_update_error,selected_elite_true_cost,state_index,update_cosine,base_score_mae_delta_vs_epoch0,base_score_normalized_mae_delta_vs_epoch0,base_topk_overlap_delta_vs_epoch0,elite_overlap_delta_vs_epoch0,relative_update_error_delta_vs_epoch0,selected_elite_true_cost_delta_vs_epoch0,update_cosine_delta_vs_epoch0
oe_ft60_fold2_all_lr2e6_a02_v1,0,0.0,0.0,1.0,0.20833333333333334,1.0866119219253962,103.89756465325722,47,0.3337521484625275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oe_ft60_fold2_all_lr2e6_a02_v1,0,0.0,0.0,1.0,0.2,1.057971493624441,38.42948784077112,50,0.37493994887579907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oe_ft60_fold2_all_lr2e6_a02_v1,0,0.0,0.0,1.0,0.16666666666666666,1.1816524092497092,62.49217101013266,53,0.3015019511688444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oe_ft60_fold2_all_lr2e6_a02_v1,0,0.0,0.0,1.0,0.2833333333333334,1.1225931316630275,39.28959209209155,56,0.14637473457918804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oe_ft60_fold2_all_lr2e6_a02_v1,0,0.0,0.0,1.0,0.0,1.2399026361108545,295.08800742006576,59,-0.0802527185069996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oe_ft60_fold0_all_lr2e6_a02_v1,1,19.832223415374756,0.3493465685044504,0.55,0.3333333333333333,0.8955441944827863,23.276216056026527,0,0.47829284111989107,19.832223415374756,0.3493465685044504,-0.44999999999999996,-0.041666666666666685,-0.1286319651734923,0.3688084786143193,0.05624735937671993
oe_ft60_fold0_all_lr2e6_a02_v1,1,7.0191532373428345,0.17241618843283749,0.8500000000000001,0.06666666666666667,1.332011675736718,444.95992923211963,3,0.0024925624584944683,7.0191532373428345,0.17241618843283749,-0.1499999999999999,0.024999999999999994,-0.0965426215944476,-2.4459927600472042,0.11118222560857292
oe_ft60_fold0_all_lr2e6_a02_v1,1,4.805849730968475,0.0701190398795663,0.9083333333333332,0.21666666666666667,1.0407556190007599,19.397853475181677,6,0.32359041841075226,4.805849730968475,0.0701190398795663,-0.09166666666666679,0.0,-0.015314877858547238,-0.025861307926355437,0.02338905879052039
oe_ft60_fold0_all_lr2e6_a02_v1,1,9.815960884094238,0.07532304313560163,0.9083333333333333,0.11666666666666667,1.161830160038424,49.62161994557593,9,0.1909217242974706,9.815960884094238,0.07532304313560163,-0.09166666666666667,0.008333333333333331,0.01035299411926971,-1.2245888907054194,-0.0051565427220869875
oe_ft60_fold0_all_lr2e6_a02_v1,1,8.741567552089691,0.2224428602004842,0.7583333333333334,0.16666666666666666,1.2849842263660627,25.47434895405387,12,0.027082048539099804,8.741567552089691,0.2224428602004842,-0.24166666666666659,-0.041666666666666685,0.1086615364935446,2.8337990648583293,-0.0664658815391335
