shift,k,env_steps,metric,mean,std,median,p25,p75,n
visual,3,15,top1_same,0.029999999329447746,0.1705872118473053,0.0,0.0,0.0,100
visual,3,15,first_block_l2,4.298187255859375,1.4004507064819336,4.345431327819824,3.5370864868164062,5.131141662597656,100
visual,3,15,true_cost_regret,23.154512405395508,22.297523498535156,15.596733093261719,4.962895393371582,38.25365447998047,100
visual,3,15,drift_cost_regret_of_true_best,26.11748504638672,25.261564254760742,14.349021911621094,5.760754585266113,45.62036895751953,100
visual,3,15,cost_pearson,0.30352288484573364,0.3790586590766907,0.337099552154541,0.028144683688879013,0.6196004152297974,100
visual,3,15,cost_spearman,0.30938616394996643,0.3785492777824402,0.3445611000061035,0.08274562656879425,0.6176661849021912,100
visual,3,15,expert_rank_true,189.24000549316406,81.82666015625,233.5,129.0,253.0,100
visual,3,15,expert_rank_drift,147.4199981689453,96.56005096435547,171.0,39.0,246.25,100
visual,5,25,latent_mse,0.4588015079498291,0.2722223401069641,0.39206981658935547,0.22800612449645996,0.6248000860214233,100
visual,5,25,top1_same,0.019999999552965164,0.14000000059604645,0.0,0.0,0.0,100
visual,5,25,first_block_l2,4.266686916351318,1.3272773027420044,4.382226943969727,3.2292866706848145,5.062891960144043,100
visual,5,25,true_cost_regret,27.07947540283203,28.691814422607422,18.50106430053711,7.42087984085083,37.928707122802734,100
visual,5,25,drift_cost_regret_of_true_best,28.11553955078125,25.11039161682129,19.63567352294922,7.261363983154297,42.426727294921875,100
visual,5,25,cost_pearson,0.2320505976676941,0.38536906242370605,0.24946121871471405,-0.06198302283883095,0.5569630861282349,100
visual,5,25,cost_spearman,0.23609480261802673,0.3733914792537689,0.26513683795928955,-0.022874226793646812,0.5378519296646118,100
visual,5,25,expert_rank_true,182.72999572753906,80.53073120117188,217.5,129.0,250.25,100
visual,5,25,expert_rank_drift,143.58999633789062,100.69548797607422,184.5,21.5,240.5,100
visual,10,50,latent_mse,0.675689160823822,0.2925083041191101,0.6474497318267822,0.4348910450935364,0.8821723461151123,100
visual,10,50,top1_same,0.009999999776482582,0.09949875622987747,0.0,0.0,0.0,100
visual,10,50,first_block_l2,4.411330699920654,1.2224090099334717,4.5707688331604,3.742217540740967,5.216531753540039,100
visual,10,50,true_cost_regret,29.287864685058594,30.459535598754883,17.359586715698242,4.905919075012207,46.06083679199219,100
visual,10,50,drift_cost_regret_of_true_best,38.18887710571289,31.33387565612793,32.673377990722656,12.668304443359375,54.7621955871582,100
visual,10,50,cost_pearson,0.08889824151992798,0.36445412039756775,0.09358623623847961,-0.15537309646606445,0.3706808090209961,100
visual,10,50,cost_spearman,0.10331946611404419,0.36400702595710754,0.10334029793739319,-0.17672844231128693,0.35295191407203674,100
visual,10,50,expert_rank_true,198.58999633789062,71.6326904296875,229.5,173.75,253.0,100
visual,10,50,expert_rank_drift,146.13999938964844,97.19927978515625,168.0,45.0,241.25,100
geometry,1,5,latent_mse,0.09991666674613953,0.17923733592033386,0.019607311114668846,0.010476909577846527,0.06654508411884308,100
geometry,1,5,top1_same,0.5799999833106995,0.49355846643447876,1.0,0.0,1.0,100
geometry,1,5,first_block_l2,1.9248347282409668,2.457390069961548,0.0,0.0,3.745164394378662,100
geometry,1,5,true_cost_regret,13.578413009643555,27.24191665649414,0.0,0.0,13.689080238342285,100
geometry,1,5,drift_cost_regret_of_true_best,14.975547790527344,35.42512893676758,0.0,0.0,14.713451385498047,100
geometry,1,5,cost_pearson,0.844474196434021,0.31364038586616516,0.9749393463134766,0.8760680556297302,0.9934861660003662,100
geometry,1,5,cost_spearman,0.8485508561134338,0.30410224199295044,0.9769634008407593,0.8725040555000305,0.9915743470191956,100
geometry,1,5,expert_rank_true,71.26000213623047,91.94722747802734,19.0,0.0,131.0,100
geometry,1,5,expert_rank_drift,65.30000305175781,89.1346664428711,15.5,0.0,106.75,100
geometry,3,15,latent_mse,0.16738787293434143,0.18518832325935364,0.08776248246431351,0.04168855398893356,0.22011955082416534,100
geometry,3,15,top1_same,0.4000000059604645,0.4898979365825653,0.0,0.0,1.0,100
geometry,3,15,first_block_l2,2.5131940841674805,2.220571994781494,3.0462827682495117,0.0,4.404762268066406,100
geometry,3,15,true_cost_regret,27.822307586669922,41.648502349853516,7.23162841796875,0.0,43.6002197265625,100
geometry,3,15,drift_cost_regret_of_true_best,21.176694869995117,31.731767654418945,7.13165283203125,0.0,34.89698791503906,100
geometry,3,15,cost_pearson,0.8026804327964783,0.2868390381336212,0.9027607440948486,0.8197005987167358,0.9797843098640442,100
geometry,3,15,cost_spearman,0.8101248741149902,0.2934812009334564,0.9238083362579346,0.8202381134033203,0.978712260723114,100
geometry,3,15,expert_rank_true,45.06999969482422,74.6939468383789,2.0,0.0,52.0,100
geometry,3,15,expert_rank_drift,47.599998474121094,77.52574157714844,3.0,0.0,61.25,100
geometry,5,25,latent_mse,0.34487542510032654,0.3619256913661957,0.2164643257856369,0.10730917751789093,0.48371386528015137,100
geometry,5,25,top1_same,0.3499999940395355,0.47696951031684875,0.0,0.0,1.0,100
geometry,5,25,first_block_l2,2.8233304023742676,2.2065441608428955,3.594226360321045,0.0,4.698141574859619,100
geometry,5,25,true_cost_regret,36.27531433105469,53.81697463989258,11.449844360351562,0.0,43.56653594970703,100
geometry,5,25,drift_cost_regret_of_true_best,40.053565979003906,57.8133659362793,13.67702865600586,0.0,56.53957748413086,100
geometry,5,25,cost_pearson,0.6874122023582458,0.3678646385669708,0.8566081523895264,0.5312439203262329,0.9526227712631226,100
