state_index,dataset_row,episode,start,generator,step,proposal_oracle_true,proposal_success_coverage,returned_true,returned_success,returned_nreg,returned_self_pred,returned_verifier_pred,self_selected_true,self_selected_success,self_population_rho,self_population_nreg,verifier_selected_true,verifier_selected_success,verifier_population_rho,verifier_population_nreg
0,245806,2044,46,pd_d192_k3_eval,0,176.93917336275612,False,279.335601590204,False,0.48770343797089566,281.3547668457031,278.587646484375,335.4853323862753,False,-0.07006477849753887,0.7551387110993356,310.11607265734824,False,-0.516242180468672,0.6343075902999702
0,245806,2044,46,pd_d192_k3_eval,1,146.36456982404255,False,260.39453907268285,False,0.50672480269962,267.6563720703125,291.626953125,254.62524004255107,False,0.15523950266114067,0.4810872713381574,307.73706672230963,False,-0.6188517650196114,0.7171048733128942
0,245806,2044,46,pd_d192_k3_eval,2,127.64839819452094,False,248.497213915672,False,0.5148090000679837,253.50949096679688,298.4341735839844,223.78073475345147,False,0.1857967310747897,0.4095182212815028,299.58678798804397,False,-0.727599639996,0.7324476453881438
0,245806,2044,46,pd_d192_k3_eval,4,122.03200100090902,False,209.60040429406416,False,0.42469469075457916,181.47584533691406,324.7007141113281,200.47499701837876,False,0.1760144001600018,0.38043772277056054,306.076628613998,False,-0.7893278814209047,0.8925910861651188
0,245806,2044,46,pd_d192_k3_eval,9,67.30314493000076,False,100.16534809697713,False,0.21389978961907044,56.8629035949707,219.6153564453125,99.89043515649685,False,0.3959946221624686,0.21211038372216504,67.30314493000076,False,0.43986266514072386,0.0
0,245806,2044,46,pd_d192_k3_eval,19,7.886721570100371,True,13.575710047352565,True,0.0358017499470965,11.330469131469727,59.79072952270508,21.27170276060505,True,0.7499465549617218,0.08423391109775932,18.93436393943175,True,0.8453782819809109,0.06952464945100241
0,245806,2044,46,pd_d192_k3_eval,29,8.926195095918615,True,15.563966752877263,True,0.04878126207107544,7.919736862182617,51.73971939086914,45.834739279574464,False,0.470179001988911,0.2712424379041877,10.108073762535554,True,0.8386115401282237,0.00868567584906503
0,245806,2044,46,iter2_multistep_eval,0,176.93917336275612,False,269.0860579039894,False,0.4388859374005016,254.64892578125,293.3271789550781,250.95971295740296,False,0.3028126979188658,0.3525520593411993,310.11607265734824,False,-0.516242180468672,0.6343075902999702
0,245806,2044,46,iter2_multistep_eval,1,142.27409227364828,False,260.0419850810929,False,0.5513447846014472,252.51922607421875,294.9317626953125,253.42382162031524,False,0.2527112523472483,0.5203610434411489,318.3249746594462,False,-0.5637680418671319,0.8242037240710193
0,245806,2044,46,iter2_multistep_eval,2,140.54334090454967,False,253.85460512953142,False,0.5220983328832662,248.10098266601562,302.68505859375,264.35781506730376,False,0.18003133368148533,0.5704934190729841,301.9812674418666,False,-0.6045724952499473,0.7438490152392254
