strategy,family,generator,selector,selection_space,candidate_budget,deployable,tuned_on_dev,split,n_states,mean_true,true_ci_low,true_ci_high,mean_success,success_ci_low,success_ci_high,mean_selected_step,baseline,delta_true_vs_baseline,delta_true_ci_low,delta_true_ci_high,delta_success_vs_baseline,delta_success_ci_low,delta_success_ci_high
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,7,True,False,all,12,91.83739938056124,42.55896456989273,146.96488812408248,0.5,0.25,0.75,24.833333333333332,pd_d192_k3_eval:returned:final,-1.6427043585798051,-5.521460042267019,0.636298781960531,0.0,0.0,0.0
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,7,True,False,all,12,92.85618524650914,44.29509659597035,146.52092098528445,0.5,0.25,0.75,19.0,pd_d192_k3_eval:returned:final,-0.6239184926318866,-12.835434396285546,9.133080432351905,0.0,0.0,0.0
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,21,True,False,all,12,91.43729580683588,41.86369428073344,146.59926680021152,0.5,0.25,0.75,24.833333333333332,pd_d192_k3_eval:returned:final,-2.0428079323051747,-6.138459161832192,0.5218815819919049,0.0,0.0,0.0
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,14,True,False,all,12,95.74146498440314,44.963625366892906,152.45945079735245,0.5,0.25,0.75,19.666666666666668,pd_d192_k3_eval:returned:final,2.261361245262088,-4.088729585612051,9.52822067323354,0.0,0.0,0.0
pd_d192_k3_eval:returned:oracle_round,oracle_ceiling,pd_d192_k3_eval,true_simulator_cost,returned_means,7,False,False,all,12,74.91123821474606,33.4675316263753,122.45233516787992,0.5,0.25,0.75,16.166666666666668,pd_d192_k3_eval:returned:final,-18.568865524394965,-40.2252044357401,-2.6999011872259358,0.0,0.0,0.0
pd_d192_k3_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k3_eval,pd_d192_k3_eval,all_recorded_populations,2100,True,False,all,12,99.56198885022515,51.61200891391159,154.3236663231509,0.25,0.0,0.5,29.0,pd_d192_k3_eval:returned:final,6.081885111084122,-1.3403872829468264,15.744867414330596,-0.25,-0.5,0.0
pd_d192_k3_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k3_eval,pd_d192_k3_eval,recorded_generator_elites,210,True,False,all,12,99.56198885022515,51.61200891391159,154.3236663231509,0.25,0.0,0.5,29.0,pd_d192_k3_eval:returned:final,6.081885111084122,-1.3403872829468264,15.744867414330596,-0.25,-0.5,0.0
pd_d192_k3_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k3_eval,iter2_multistep_eval,all_recorded_populations,2100,True,False,all,12,84.71152784056167,35.84176675214912,141.71225658650843,0.5833333333333334,0.3333333333333333,0.8333333333333334,24.833333333333332,pd_d192_k3_eval:returned:final,-8.768575898579378,-16.922647214090926,-1.0516464608982676,0.08333333333333333,0.0,0.25
pd_d192_k3_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k3_eval,iter2_multistep_eval,recorded_generator_elites,210,True,False,all,12,86.35393615627491,39.51412131757855,142.3161406511426,0.3333333333333333,0.08333333333333333,0.5833333333333334,22.333333333333332,pd_d192_k3_eval:returned:final,-7.126167582866145,-19.393411912193088,1.9468193203139272,-0.16666666666666666,-0.4166666666666667,0.0
pd_d192_k3_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k3_eval,pd_d192_k10_eval,all_recorded_populations,2100,True,False,all,12,93.53447703647788,43.52096515791445,150.05258363633664,0.5,0.25,0.75,20.083333333333332,pd_d192_k3_eval:returned:final,0.054373297336821835,-16.25714271585157,19.017170475844235,0.0,-0.25,0.25
pd_d192_k3_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k3_eval,pd_d192_k10_eval,recorded_generator_elites,210,True,False,all,12,83.6086253669109,42.03902018766074,131.77200115380333,0.3333333333333333,0.08333333333333333,0.5833333333333334,15.5,pd_d192_k3_eval:returned:final,-9.871478372230136,-30.181261703938574,8.344662796613184,-0.16666666666666666,-0.4166666666666667,0.0
pd_d192_k3_eval:population_all:all_rank_consensus,population_verification,pd_d192_k3_eval,all_rank_consensus,all_recorded_populations,6300,True,False,all,12,89.95636114926602,39.04994490616791,147.2370329407298,0.5833333333333334,0.3333333333333333,0.8333333333333334,28.166666666666668,pd_d192_k3_eval:returned:final,-3.523742589875024,-9.090137655977314,0.7675697708198648,0.08333333333333333,0.0,0.25
pd_d192_k3_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k3_eval,all_rank_consensus,recorded_generator_elites,630,True,False,all,12,88.63505548994634,40.26839193782407,142.10495621375074,0.5,0.25,0.75,27.333333333333332,pd_d192_k3_eval:returned:final,-4.845048249194712,-11.85102077157492,0.17981781969290545,0.0,0.0,0.0
pd_d192_k3_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k3_eval,nonself_rank_consensus,all_recorded_populations,4200,True,False,all,12,84.97235133946585,35.10133754923649,143.35981350304687,0.5833333333333334,0.3333333333333333,0.8333333333333334,22.75,pd_d192_k3_eval:returned:final,-8.507752399675189,-17.730693252415424,0.018764114074270186,0.08333333333333333,0.0,0.25
pd_d192_k3_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k3_eval,nonself_rank_consensus,recorded_generator_elites,420,True,False,all,12,87.0473336200311,41.3712758987179,139.68472548332596,0.3333333333333333,0.08333333333333333,0.5833333333333334,20.666666666666668,pd_d192_k3_eval:returned:final,-6.432770119109965,-20.896241849110865,5.069050862440035,-0.16666666666666666,-0.4166666666666667,0.0
iter2_multistep_eval:returned:final,baseline,iter2_multistep_eval,fixed_step_29,returned_means,1,True,False,all,12,115.55150773310585,41.35661096026259,213.7861578599047,0.4166666666666667,0.16666666666666666,0.6666666666666666,29.0,iter2_multistep_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:fixed_step_0,fixed_round,iter2_multistep_eval,fixed_step_0,returned_means,1,True,False,all,12,138.9462754193363,99.03025848713875,182.64373986259614,0.0,0.0,0.0,0.0,iter2_multistep_eval:returned:final,23.394767686230455,-47.546155447898485,78.19926578840837,-0.4166666666666667,-0.6666666666666666,-0.16666666666666666
iter2_multistep_eval:returned:fixed_step_1,fixed_round,iter2_multistep_eval,fixed_step_1,returned_means,1,True,False,all,12,115.66989514171229,68.52094615474958,168.23812412579832,0.08333333333333333,0.0,0.25,1.0,iter2_multistep_eval:returned:final,0.11838740860643131,-65.8922492441503,48.98016462545192,-0.3333333333333333,-0.5833333333333334,-0.08333333333333333
iter2_multistep_eval:returned:fixed_step_2,fixed_round,iter2_multistep_eval,fixed_step_2,returned_means,1,True,False,all,12,111.89647271752266,61.36316280561136,169.1921977252052,0.08333333333333333,0.0,0.25,2.0,iter2_multistep_eval:returned:final,-3.655035015583188,-70.3737737273044,46.4146560259687,-0.3333333333333333,-0.5833333333333334,-0.08333333333333333
iter2_multistep_eval:returned:fixed_step_4,fixed_round,iter2_multistep_eval,fixed_step_4,returned_means,1,True,False,all,12,112.58010817388794,54.360182153639826,179.9393445512402,0.25,0.0,0.5,4.0,iter2_multistep_eval:returned:final,-2.9713995592179097,-66.29972469090421,49.53552651096059,-0.16666666666666666,-0.4166666666666667,0.0
iter2_multistep_eval:returned:fixed_step_9,fixed_round,iter2_multistep_eval,fixed_step_9,returned_means,1,True,False,all,12,117.62356554616763,58.50688689920514,187.0232661700385,0.3333333333333333,0.08333333333333333,0.5833333333333334,9.0,iter2_multistep_eval:returned:final,2.072057813061764,-32.65846819861032,27.686185039543414,-0.08333333333333333,-0.3333333333333333,0.16666666666666666
iter2_multistep_eval:returned:fixed_step_19,fixed_round,iter2_multistep_eval,fixed_step_19,returned_means,1,True,False,all,12,118.92937690026434,47.54441001814819,210.9495317658835,0.3333333333333333,0.08333333333333333,0.5833333333333334,19.0,iter2_multistep_eval:returned:final,3.3778691671584955,-4.768114937811354,11.229854895295695,-0.08333333333333333,-0.25,0.0
iter2_multistep_eval:returned:fixed_step_29,fixed_round,iter2_multistep_eval,fixed_step_29,returned_means,1,True,False,all,12,115.55150773310585,41.35661096026259,213.7861578599047,0.4166666666666667,0.16666666666666666,0.6666666666666666,29.0,iter2_multistep_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:dev_best_round,dev_tuned_fixed_round,iter2_multistep_eval,fixed_step_1,returned_means,1,True,True,all,12,115.66989514171229,68.52094615474958,168.23812412579832,0.08333333333333333,0.0,0.25,1.0,iter2_multistep_eval:returned:final,0.11838740860643131,-65.8922492441503,48.98016462545192,-0.3333333333333333,-0.5833333333333334,-0.08333333333333333
iter2_multistep_eval:returned:score_by_pd_d192_k3_eval,round_verification,iter2_multistep_eval,pd_d192_k3_eval,returned_means,7,True,False,all,12,114.55862246815003,41.61223910417878,212.2364180003315,0.4166666666666667,0.16666666666666666,0.6666666666666666,20.166666666666668,iter2_multistep_eval:returned:final,-0.9928852649557864,-4.097744791411384,1.3209945445215023,0.0,0.0,0.0
iter2_multistep_eval:returned:score_by_iter2_multistep_eval,round_verification,iter2_multistep_eval,iter2_multistep_eval,returned_means,7,True,False,all,12,115.55150773310585,41.35661096026259,213.7861578599047,0.4166666666666667,0.16666666666666666,0.6666666666666666,29.0,iter2_multistep_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
iter2_multistep_eval:returned:score_by_pd_d192_k10_eval,round_verification,iter2_multistep_eval,pd_d192_k10_eval,returned_means,7,True,False,all,12,95.69033605143939,45.156259044431856,151.41051298691286,0.4166666666666667,0.16666666666666666,0.6666666666666666,21.5,iter2_multistep_eval:returned:final,-19.861171681666452,-68.57279667618424,7.328583108286597,0.0,0.0,0.0
iter2_multistep_eval:returned:consensus,round_verification,iter2_multistep_eval,all_rank_consensus,returned_means,21,True,False,all,12,116.33154322632312,42.448091376071744,214.31203432837128,0.4166666666666667,0.16666666666666666,0.6666666666666666,25.25,iter2_multistep_eval:returned:final,0.7800354932173038,0.0,1.8997749648114108,0.0,0.0,0.0
iter2_multistep_eval:returned:nonself_consensus,round_verification,iter2_multistep_eval,nonself_rank_consensus,returned_means,14,True,False,all,12,114.79071251579178,44.951589747132346,206.80800850531853,0.4166666666666667,0.16666666666666666,0.6666666666666666,17.666666666666668,iter2_multistep_eval:returned:final,-0.7607952173140416,-7.641243364037252,5.984957875065592,0.0,0.0,0.0
iter2_multistep_eval:returned:oracle_round,oracle_ceiling,iter2_multistep_eval,true_simulator_cost,returned_means,7,False,False,all,12,77.66391731720198,30.899773538144657,131.2989096292711,0.5,0.25,0.75,15.083333333333334,iter2_multistep_eval:returned:final,-37.887590415903865,-95.01280708052512,-2.326257669967011,0.08333333333333333,0.0,0.25
iter2_multistep_eval:population_all:score_by_pd_d192_k3_eval,population_verification,iter2_multistep_eval,pd_d192_k3_eval,all_recorded_populations,2100,True,False,all,12,110.76038300316982,42.08348888506068,206.4253900191672,0.4166666666666667,0.16666666666666666,0.6666666666666666,23.416666666666668,iter2_multistep_eval:returned:final,-4.79112472993603,-17.944793415422556,9.888286553490056,0.0,-0.25,0.25
iter2_multistep_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,iter2_multistep_eval,pd_d192_k3_eval,recorded_generator_elites,210,True,False,all,12,111.31524480561832,37.804225998973,209.80188916757413,0.5,0.25,0.75,20.75,iter2_multistep_eval:returned:final,-4.236262927487529,-10.809466614596497,1.2406758194604048,0.08333333333333333,0.0,0.25
iter2_multistep_eval:population_all:score_by_iter2_multistep_eval,population_verification,iter2_multistep_eval,iter2_multistep_eval,all_recorded_populations,2100,True,False,all,12,115.02524118496275,40.11778546111223,214.31467461291382,0.4166666666666667,0.16666666666666666,0.6666666666666666,29.0,iter2_multistep_eval:returned:final,-0.526266548143084,-1.8522299083159042,0.8805927744012456,0.0,0.0,0.0
iter2_multistep_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,iter2_multistep_eval,iter2_multistep_eval,recorded_generator_elites,210,True,False,all,12,115.02524118496275,40.11778546111223,214.31467461291382,0.4166666666666667,0.16666666666666666,0.6666666666666666,29.0,iter2_multistep_eval:returned:final,-0.526266548143084,-1.8522299083159042,0.8805927744012456,0.0,0.0,0.0
iter2_multistep_eval:population_all:score_by_pd_d192_k10_eval,population_verification,iter2_multistep_eval,pd_d192_k10_eval,all_recorded_populations,2100,True,False,all,12,88.04185279392077,39.17082614781553,144.9606644213415,0.4166666666666667,0.16666666666666666,0.6666666666666666,18.583333333333332,iter2_multistep_eval:returned:final,-27.509654939185086,-73.62204864272253,4.897582740409932,0.0,-0.25,0.25
iter2_multistep_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,iter2_multistep_eval,pd_d192_k10_eval,recorded_generator_elites,210,True,False,all,12,94.99268081183709,43.990025818514276,152.75946235421915,0.4166666666666667,0.16666666666666666,0.6666666666666666,17.75,iter2_multistep_eval:returned:final,-20.55882692126878,-67.13891140941634,9.356860768778796,0.0,-0.25,0.25
iter2_multistep_eval:population_all:all_rank_consensus,population_verification,iter2_multistep_eval,all_rank_consensus,all_recorded_populations,6300,True,False,all,12,112.18170776338549,40.74522361122048,208.8388076542199,0.4166666666666667,0.16666666666666666,0.6666666666666666,26.583333333333332,iter2_multistep_eval:returned:final,-3.369799969720353,-9.437600854770178,0.6318682409079269,0.0,0.0,0.0
iter2_multistep_eval:population_elite:all_rank_consensus,elite_verification,iter2_multistep_eval,all_rank_consensus,recorded_generator_elites,630,True,False,all,12,111.99147242201798,40.29432363927092,208.77294936289246,0.4166666666666667,0.16666666666666666,0.6666666666666666,25.75,iter2_multistep_eval:returned:final,-3.5600353110878715,-9.56707393821319,0.3707265412452185,0.0,0.0,0.0
iter2_multistep_eval:population_all:nonself_rank_consensus,population_verification,iter2_multistep_eval,nonself_rank_consensus,all_recorded_populations,4200,True,False,all,12,106.43470909698051,42.599158482245144,195.49433635694442,0.3333333333333333,0.08333333333333333,0.5833333333333334,20.083333333333332,iter2_multistep_eval:returned:final,-9.11679863612535,-26.524466684675808,8.49294707287956,-0.08333333333333333,-0.25,0.0
iter2_multistep_eval:population_elite:nonself_rank_consensus,elite_verification,iter2_multistep_eval,nonself_rank_consensus,recorded_generator_elites,420,True,False,all,12,111.62401306443353,39.20531691589602,208.7186597041859,0.4166666666666667,0.16666666666666666,0.6666666666666666,20.083333333333332,iter2_multistep_eval:returned:final,-3.927494668672329,-9.835037419421456,-0.21603473756426675,0.0,0.0,0.0
pd_d192_k10_eval:returned:final,baseline,pd_d192_k10_eval,fixed_step_29,returned_means,1,True,False,all,12,136.90031290081416,71.37665870751282,210.54075151589177,0.25,0.0,0.5,29.0,pd_d192_k10_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k10_eval:returned:fixed_step_0,fixed_round,pd_d192_k10_eval,fixed_step_0,returned_means,1,True,False,all,12,153.9477161293934,110.41352933841914,202.3833484276546,0.0,0.0,0.0,0.0,pd_d192_k10_eval:returned:final,17.047403228579235,-39.03078630082523,64.25950001565715,-0.25,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_1,fixed_round,pd_d192_k10_eval,fixed_step_1,returned_means,1,True,False,all,12,139.42953151406837,85.43690058087378,197.5262402538068,0.0,0.0,0.0,1.0,pd_d192_k10_eval:returned:final,2.5292186132542085,-40.336535576697436,43.97666086296133,-0.25,-0.5,0.0
pd_d192_k10_eval:returned:fixed_step_2,fixed_round,pd_d192_k10_eval,fixed_step_2,returned_means,1,True,False,all,12,138.47388498573085,79.78686011725999,200.62153579214728,0.16666666666666666,0.0,0.4166666666666667,2.0,pd_d192_k10_eval:returned:final,1.5735720849166317,-33.71133038764654,40.01265547683662,-0.08333333333333333,-0.25,0.0
pd_d192_k10_eval:returned:fixed_step_4,fixed_round,pd_d192_k10_eval,fixed_step_4,returned_means,1,True,False,all,12,144.67212092405381,85.1716576364096,208.38009099138017,0.16666666666666666,0.0,0.4166666666666667,4.0,pd_d192_k10_eval:returned:final,7.771808023239605,-20.53494116863236,40.4449360547756,-0.08333333333333333,-0.25,0.0
pd_d192_k10_eval:returned:fixed_step_9,fixed_round,pd_d192_k10_eval,fixed_step_9,returned_means,1,True,False,all,12,138.28438569119973,76.20608005196716,207.2010695613923,0.25,0.0,0.5,9.0,pd_d192_k10_eval:returned:final,1.3840727903855654,-8.506881285377473,11.370780680996706,0.0,0.0,0.0
pd_d192_k10_eval:returned:fixed_step_19,fixed_round,pd_d192_k10_eval,fixed_step_19,returned_means,1,True,False,all,12,136.80996541439688,73.27532206639137,207.2458086027354,0.25,0.0,0.5,19.0,pd_d192_k10_eval:returned:final,-0.09034748641729766,-9.70195723436962,10.78241684070672,0.0,0.0,0.0
pd_d192_k10_eval:returned:fixed_step_29,fixed_round,pd_d192_k10_eval,fixed_step_29,returned_means,1,True,False,all,12,136.90031290081416,71.37665870751282,210.54075151589177,0.25,0.0,0.5,29.0,pd_d192_k10_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k10_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k10_eval,fixed_step_2,returned_means,1,True,True,all,12,138.47388498573085,79.78686011725999,200.62153579214728,0.16666666666666666,0.0,0.4166666666666667,2.0,pd_d192_k10_eval:returned:final,1.5735720849166317,-33.71133038764654,40.01265547683662,-0.08333333333333333,-0.25,0.0
pd_d192_k10_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k10_eval,pd_d192_k3_eval,returned_means,7,True,False,all,12,126.55245344530903,63.8092252894111,195.42162887251197,0.25,0.0,0.5,15.75,pd_d192_k10_eval:returned:final,-10.34785945550513,-27.6530465967451,2.460210084872019,0.0,0.0,0.0
pd_d192_k10_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k10_eval,iter2_multistep_eval,returned_means,7,True,False,all,12,108.67077114955663,56.72580504042046,167.38274284813477,0.25,0.0,0.5,14.083333333333334,pd_d192_k10_eval:returned:final,-28.229541751257518,-69.76734803179522,-1.4985538164586143,0.0,0.0,0.0
pd_d192_k10_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k10_eval,pd_d192_k10_eval,returned_means,7,True,False,all,12,136.90031290081416,71.37665870751282,210.54075151589177,0.25,0.0,0.5,29.0,pd_d192_k10_eval:returned:final,0.0,0.0,0.0,0.0,0.0,0.0
pd_d192_k10_eval:returned:consensus,round_verification,pd_d192_k10_eval,all_rank_consensus,returned_means,21,True,False,all,12,125.96774535529157,63.71151990226582,194.5883118213531,0.25,0.0,0.5,21.333333333333332,pd_d192_k10_eval:returned:final,-10.932567545522602,-27.73556430238709,0.7562753866276566,0.0,0.0,0.0
pd_d192_k10_eval:returned:nonself_consensus,round_verification,pd_d192_k10_eval,nonself_rank_consensus,returned_means,14,True,False,all,12,124.02006187813639,62.13201514664928,192.51803166932044,0.25,0.0,0.5,11.916666666666666,pd_d192_k10_eval:returned:final,-12.880251022677774,-29.526193582458266,0.32183115837157494,0.0,0.0,0.0
pd_d192_k10_eval:returned:oracle_round,oracle_ceiling,pd_d192_k10_eval,true_simulator_cost,returned_means,7,False,False,all,12,103.5266248737121,53.476924116754084,160.57676784180893,0.25,0.0,0.5,11.0,pd_d192_k10_eval:returned:final,-33.37368802710208,-73.69811907743212,-6.454588932069537,0.0,0.0,0.0
pd_d192_k10_eval:population_all:score_by_pd_d192_k3_eval,population_verification,pd_d192_k10_eval,pd_d192_k3_eval,all_recorded_populations,2100,True,False,all,12,87.77222969009598,44.90226370400659,137.37160594095963,0.3333333333333333,0.08333333333333333,0.5833333333333334,14.5,pd_d192_k10_eval:returned:final,-49.12808321071818,-104.74766706359719,-7.53517433855685,0.08333333333333333,0.0,0.25
pd_d192_k10_eval:population_elite:score_by_pd_d192_k3_eval,elite_verification,pd_d192_k10_eval,pd_d192_k3_eval,recorded_generator_elites,210,True,False,all,12,104.07970078143096,49.99201781975308,166.56315330078664,0.3333333333333333,0.08333333333333333,0.5833333333333334,14.916666666666666,pd_d192_k10_eval:returned:final,-32.82061211938321,-87.93674388765636,2.6108587146652145,0.08333333333333333,0.0,0.25
pd_d192_k10_eval:population_all:score_by_iter2_multistep_eval,population_verification,pd_d192_k10_eval,iter2_multistep_eval,all_recorded_populations,2100,True,False,all,12,99.34426634319551,49.86943155477801,155.90378207652518,0.3333333333333333,0.08333333333333333,0.5833333333333334,16.166666666666668,pd_d192_k10_eval:returned:final,-37.55604655761866,-94.80984741480665,0.5903713467234873,0.08333333333333333,0.0,0.25
pd_d192_k10_eval:population_elite:score_by_iter2_multistep_eval,elite_verification,pd_d192_k10_eval,iter2_multistep_eval,recorded_generator_elites,210,True,False,all,12,104.39390380823458,48.6572870339119,169.15138691570633,0.3333333333333333,0.08333333333333333,0.5833333333333334,15.75,pd_d192_k10_eval:returned:final,-32.50640909257961,-87.25869436524594,4.03353965179729,0.08333333333333333,0.0,0.25
pd_d192_k10_eval:population_all:score_by_pd_d192_k10_eval,population_verification,pd_d192_k10_eval,pd_d192_k10_eval,all_recorded_populations,2100,True,False,all,12,136.3483165625394,70.39509836821067,210.95555301078343,0.25,0.0,0.5,29.0,pd_d192_k10_eval:returned:final,-0.5519963382747782,-2.16844031881105,1.1204480582495655,0.0,0.0,0.0
pd_d192_k10_eval:population_elite:score_by_pd_d192_k10_eval,elite_verification,pd_d192_k10_eval,pd_d192_k10_eval,recorded_generator_elites,210,True,False,all,12,136.3483165625394,70.39509836821067,210.95555301078343,0.25,0.0,0.5,29.0,pd_d192_k10_eval:returned:final,-0.5519963382747782,-2.16844031881105,1.1204480582495655,0.0,0.0,0.0
pd_d192_k10_eval:population_all:all_rank_consensus,population_verification,pd_d192_k10_eval,all_rank_consensus,all_recorded_populations,6300,True,False,all,12,129.06683057391044,61.70113502320578,204.26246524837902,0.25,0.0,0.5,25.25,pd_d192_k10_eval:returned:final,-7.833482326903732,-20.921917372739646,0.5978761363700045,0.0,0.0,0.0
pd_d192_k10_eval:population_elite:all_rank_consensus,elite_verification,pd_d192_k10_eval,all_rank_consensus,recorded_generator_elites,630,True,False,all,12,131.16640687381576,63.48387534316709,207.05934760980523,0.25,0.0,0.5,24.416666666666668,pd_d192_k10_eval:returned:final,-5.733906026998409,-18.67943609859743,2.07043442399558,0.0,0.0,0.0
pd_d192_k10_eval:population_all:nonself_rank_consensus,population_verification,pd_d192_k10_eval,nonself_rank_consensus,all_recorded_populations,4200,True,False,all,12,98.84381524662581,47.74498820938904,157.75180180689395,0.3333333333333333,0.08333333333333333,0.5833333333333334,17.666666666666668,pd_d192_k10_eval:returned:final,-38.05649765418836,-94.81178358770984,-0.39526089057361785,0.08333333333333333,0.0,0.25
pd_d192_k10_eval:population_elite:nonself_rank_consensus,elite_verification,pd_d192_k10_eval,nonself_rank_consensus,recorded_generator_elites,420,True,False,all,12,103.22433506163401,46.978579693087454,169.27021182743513,0.3333333333333333,0.08333333333333333,0.5833333333333334,16.666666666666668,pd_d192_k10_eval:returned:final,-33.67597783918017,-88.42331100815466,3.4151942990243485,0.08333333333333333,0.0,0.25
portfolio:returned:score_by_pd_d192_k3_eval,multi_proposer_portfolio,all,pd_d192_k3_eval,all_returned_means,21,True,False,all,12,73.97970372141266,27.626231564805327,130.7553613601535,0.5,0.25,0.75,28.166666666666668,pd_d192_k3_eval:returned:final,-19.500400017728385,-49.19674282785195,0.0,0.0,0.0,0.0
portfolio:returned:score_by_iter2_multistep_eval,multi_proposer_portfolio,all,iter2_multistep_eval,all_returned_means,21,True,False,all,12,70.30920652223035,29.71560375207082,118.83754652176532,0.5,0.25,0.75,29.0,pd_d192_k3_eval:returned:final,-23.170897216910692,-59.32733551239412,6.158046311503513,0.0,0.0,0.0
portfolio:returned:score_by_pd_d192_k10_eval,multi_proposer_portfolio,all,pd_d192_k10_eval,all_returned_means,21,True,False,all,12,68.84202235231058,35.144055357445325,108.89042126955039,0.4166666666666667,0.16666666666666666,0.6666666666666666,29.0,pd_d192_k3_eval:returned:final,-24.638081386830475,-65.56459805492591,14.957692825091039,-0.08333333333333333,-0.25,0.0
