split,generator,scorer,is_self_scorer,step,n_states,elite_count,mean_elite_overlap,mean_update_cosine,mean_relative_update_error,mean_learned_elite_success_fraction,mean_oracle_elite_success_fraction
dev,pd_d192_k3_eval,pd_d192_k3_eval,True,4,6,30,0.10555555555555556,0.130828517352825,1.189551341179909,0.15,0.16666666666666666
dev,pd_d192_k3_eval,pd_d192_k3_eval,True,9,6,30,0.12777777777777777,0.12331380910401046,1.0850155712476572,0.1388888888888889,0.16666666666666666
dev,pd_d192_k3_eval,pd_d192_k3_eval,True,19,6,30,0.1722222222222222,0.1687745447949391,1.1827364382947954,0.29444444444444445,0.4444444444444444
dev,pd_d192_k3_eval,pd_d192_k3_eval,True,29,6,30,0.15,0.19242352148254074,1.2008921807520494,0.4222222222222222,0.5
dev,pd_d192_k3_eval,iter2_multistep_eval,False,0,6,30,0.3,0.35156307381716795,1.0111334305095505,0.0,0.0
dev,pd_d192_k3_eval,iter2_multistep_eval,False,1,6,30,0.21666666666666667,0.22455589171860427,1.1074355944711354,0.0,0.0
dev,pd_d192_k3_eval,iter2_multistep_eval,False,2,6,30,0.18333333333333332,0.11835453725455077,1.1846502058143222,0.044444444444444446,0.044444444444444446
dev,pd_d192_k3_eval,iter2_multistep_eval,False,4,6,30,0.09444444444444444,0.10048919099780197,1.1886855383171342,0.10555555555555556,0.16666666666666666
dev,pd_d192_k3_eval,iter2_multistep_eval,False,9,6,30,0.15555555555555553,0.09648047330583537,1.1561240923058846,0.14444444444444446,0.16666666666666666
dev,pd_d192_k3_eval,iter2_multistep_eval,False,19,6,30,0.1111111111111111,0.09426206669111896,1.360058408185565,0.2888888888888889,0.4444444444444444
dev,pd_d192_k3_eval,iter2_multistep_eval,False,29,6,30,0.2222222222222222,0.31274334015296074,1.4324924174394835,0.4388888888888889,0.5
dev,pd_d192_k3_eval,pd_d192_k10_eval,False,0,6,30,0.2333333333333333,0.3836479934536087,1.0192571842951461,0.0,0.0
dev,pd_d192_k3_eval,pd_d192_k10_eval,False,1,6,30,0.25,0.28575258951879157,1.0450796024457454,0.0,0.0
dev,pd_d192_k3_eval,pd_d192_k10_eval,False,2,6,30,0.25,0.19837696022446638,1.0739462676979097,0.044444444444444446,0.044444444444444446
dev,pd_d192_k3_eval,pd_d192_k10_eval,False,4,6,30,0.09999999999999999,0.10026600326461366,1.2104546354119994,0.08333333333333333,0.16666666666666666
dev,pd_d192_k3_eval,pd_d192_k10_eval,False,9,6,30,0.2111111111111111,0.31155791432400637,1.0658421035166732,0.1388888888888889,0.16666666666666666
dev,pd_d192_k3_eval,pd_d192_k10_eval,False,19,6,30,0.2388888888888889,0.22993425667898656,1.2419501915999513,0.35000000000000003,0.4444444444444444
dev,pd_d192_k3_eval,pd_d192_k10_eval,False,29,6,30,0.13888888888888887,0.1786663409281125,1.4845019478300507,0.45,0.5
dev,iter2_multistep_eval,pd_d192_k3_eval,False,0,6,30,0.23888888888888893,0.4266658446306466,1.0314263884868993,0.0,0.0
dev,iter2_multistep_eval,pd_d192_k3_eval,False,1,6,30,0.22777777777777777,0.3067749926641479,1.0664651910302334,0.0,0.0
dev,iter2_multistep_eval,pd_d192_k3_eval,False,2,6,30,0.2611111111111111,0.32895876704557947,1.07021095354332,0.027777777777777776,0.03333333333333333
dev,iter2_multistep_eval,pd_d192_k3_eval,False,4,6,30,0.13888888888888887,0.032913411923734065,1.3079301718801883,0.09999999999999999,0.16666666666666666
dev,iter2_multistep_eval,pd_d192_k3_eval,False,9,6,30,0.1111111111111111,0.06749081129080488,1.3099276134098938,0.11666666666666665,0.16666666666666666
dev,iter2_multistep_eval,pd_d192_k3_eval,False,19,6,30,0.1611111111111111,0.08565729665715756,1.3163708440057384,0.07777777777777778,0.16666666666666666
dev,iter2_multistep_eval,pd_d192_k3_eval,False,29,6,30,0.16111111111111112,0.1874348250627049,1.2762225411585615,0.20555555555555557,0.3333333333333333
dev,iter2_multistep_eval,iter2_multistep_eval,True,0,6,30,0.3,0.35156307381716795,1.0111334305095505,0.0,0.0
dev,iter2_multistep_eval,iter2_multistep_eval,True,1,6,30,0.19999999999999998,0.1664203053207652,1.1232873283874136,0.0,0.0
dev,iter2_multistep_eval,iter2_multistep_eval,True,2,6,30,0.12777777777777777,0.10854169212223379,1.1876322295357207,0.027777777777777776,0.03333333333333333
dev,iter2_multistep_eval,iter2_multistep_eval,True,4,6,30,0.07777777777777778,-0.02764208451828189,1.3403272816500003,0.08888888888888889,0.16666666666666666
dev,iter2_multistep_eval,iter2_multistep_eval,True,9,6,30,0.13888888888888887,0.18929056907774475,1.152238811374908,0.15555555555555556,0.16666666666666666
dev,iter2_multistep_eval,iter2_multistep_eval,True,19,6,30,0.17222222222222225,0.0952736057821476,1.2172318492442598,0.1388888888888889,0.16666666666666666
dev,iter2_multistep_eval,iter2_multistep_eval,True,29,6,30,0.06666666666666667,0.04568827065501205,1.2007273238213265,0.21666666666666667,0.3333333333333333
dev,iter2_multistep_eval,pd_d192_k10_eval,False,0,6,30,0.2333333333333333,0.3836479934536087,1.0192571842951461,0.0,0.0
dev,iter2_multistep_eval,pd_d192_k10_eval,False,1,6,30,0.2722222222222222,0.33716835463993156,1.042365754953703,0.0,0.0
dev,iter2_multistep_eval,pd_d192_k10_eval,False,2,6,30,0.18333333333333335,0.27147655283057553,1.1687325723905764,0.027777777777777776,0.03333333333333333
dev,iter2_multistep_eval,pd_d192_k10_eval,False,4,6,30,0.12777777777777777,0.036403719831655836,1.2935669883354934,0.03888888888888889,0.16666666666666666
dev,iter2_multistep_eval,pd_d192_k10_eval,False,9,6,30,0.2611111111111111,0.340372632862937,1.0576955292915244,0.12222222222222222,0.16666666666666666
dev,iter2_multistep_eval,pd_d192_k10_eval,False,19,6,30,0.19999999999999998,0.36826026518042076,1.207351698435219,0.10555555555555556,0.16666666666666666
dev,iter2_multistep_eval,pd_d192_k10_eval,False,29,6,30,0.26666666666666666,0.30860631187148985,1.2517066304399116,0.2555555555555556,0.3333333333333333
dev,pd_d192_k10_eval,pd_d192_k3_eval,False,0,6,30,0.23888888888888893,0.4266658446306466,1.0314263884868993,0.0,0.0
dev,pd_d192_k10_eval,pd_d192_k3_eval,False,1,6,30,0.19999999999999998,0.27158276860581926,1.110097899376628,0.0,0.0
dev,pd_d192_k10_eval,pd_d192_k3_eval,False,2,6,30,0.15,0.14293346904115203,1.1795109599467468,0.011111111111111112,0.016666666666666666
dev,pd_d192_k10_eval,pd_d192_k3_eval,False,4,6,30,0.16666666666666666,0.211874794676843,1.2061276667505043,0.016666666666666666,0.022222222222222223
dev,pd_d192_k10_eval,pd_d192_k3_eval,False,9,6,30,0.26666666666666666,0.2366800219151061,1.129944258649074,0.08888888888888889,0.15555555555555556
dev,pd_d192_k10_eval,pd_d192_k3_eval,False,19,6,30,0.22777777777777777,0.218145597972723,1.3148201745383281,0.15555555555555556,0.16666666666666666
dev,pd_d192_k10_eval,pd_d192_k3_eval,False,29,6,30,0.18888888888888888,0.25755898115552944,1.1850035890600206,0.16111111111111112,0.16666666666666666
dev,pd_d192_k10_eval,iter2_multistep_eval,False,0,6,30,0.3,0.35156307381716795,1.0111334305095505,0.0,0.0
dev,pd_d192_k10_eval,iter2_multistep_eval,False,1,6,30,0.2888888888888889,0.3191322116139523,1.038036078288742,0.0,0.0
dev,pd_d192_k10_eval,iter2_multistep_eval,False,2,6,30,0.2111111111111111,0.2434211839720779,1.127933124507315,0.016666666666666666,0.016666666666666666
dev,pd_d192_k10_eval,iter2_multistep_eval,False,4,6,30,0.20555555555555557,0.2534379597807394,1.1373620516092864,0.022222222222222223,0.022222222222222223
dev,pd_d192_k10_eval,iter2_multistep_eval,False,9,6,30,0.2833333333333333,0.24675346636896509,1.0738770779800768,0.09444444444444444,0.15555555555555556
dev,pd_d192_k10_eval,iter2_multistep_eval,False,19,6,30,0.21666666666666665,0.17111256699897862,1.325499526575795,0.16666666666666666,0.16666666666666666
dev,pd_d192_k10_eval,iter2_multistep_eval,False,29,6,30,0.15,0.07557554213715002,1.3525760011959302,0.16111111111111112,0.16666666666666666
dev,pd_d192_k10_eval,pd_d192_k10_eval,True,0,6,30,0.2333333333333333,0.3836479934536087,1.0192571842951461,0.0,0.0
dev,pd_d192_k10_eval,pd_d192_k10_eval,True,1,6,30,0.22777777777777777,0.32608813045348145,1.000928093421493,0.0,0.0
dev,pd_d192_k10_eval,pd_d192_k10_eval,True,2,6,30,0.14444444444444446,0.2214616097837239,1.1117198908770562,0.016666666666666666,0.016666666666666666
dev,pd_d192_k10_eval,pd_d192_k10_eval,True,4,6,30,0.08333333333333333,0.10182936604061336,1.1890710403989684,0.016666666666666666,0.022222222222222223
dev,pd_d192_k10_eval,pd_d192_k10_eval,True,9,6,30,0.12777777777777777,0.12087053729428988,1.0760498144207988,0.1111111111111111,0.15555555555555556
dev,pd_d192_k10_eval,pd_d192_k10_eval,True,19,6,30,0.07777777777777778,-0.0759705019879407,1.363598758723012,0.15,0.16666666666666666
dev,pd_d192_k10_eval,pd_d192_k10_eval,True,29,6,30,0.07777777777777778,0.12717808961905477,1.1145209816721493,0.16666666666666666,0.16666666666666666
test,pd_d192_k3_eval,pd_d192_k3_eval,True,0,6,30,0.44444444444444436,0.6229931755909958,0.8132538706469777,0.0,0.0
test,pd_d192_k3_eval,pd_d192_k3_eval,True,1,6,30,0.4444444444444444,0.489001119573542,0.8754353487998011,0.06111111111111111,0.06111111111111111
test,pd_d192_k3_eval,pd_d192_k3_eval,True,2,6,30,0.2722222222222222,0.2754622041166082,1.1223403038265714,0.16666666666666666,0.17222222222222225
test,pd_d192_k3_eval,pd_d192_k3_eval,True,4,6,30,0.15555555555555553,0.07800343356863809,1.3092124173138766,0.17777777777777778,0.3055555555555556
test,pd_d192_k3_eval,pd_d192_k3_eval,True,9,6,30,0.2722222222222222,0.14253596774641827,1.2152854756221403,0.3,0.3333333333333333
test,pd_d192_k3_eval,pd_d192_k3_eval,True,19,6,30,0.15,0.026635285427875407,1.2745100567311778,0.45555555555555555,0.5444444444444444
test,pd_d192_k3_eval,pd_d192_k3_eval,True,29,6,30,0.04444444444444445,0.10758249566302447,1.1486219806142157,0.4444444444444444,0.6666666666666666
test,pd_d192_k3_eval,iter2_multistep_eval,False,0,6,30,0.688888888888889,0.8076317880921278,0.5878899214021932,0.0,0.0
test,pd_d192_k3_eval,iter2_multistep_eval,False,1,6,30,0.5888888888888889,0.6982589509684075,0.6920267731242532,0.05555555555555555,0.06111111111111111
test,pd_d192_k3_eval,iter2_multistep_eval,False,2,6,30,0.3888888888888889,0.5331652675248885,0.96268567067176,0.1388888888888889,0.17222222222222225
test,pd_d192_k3_eval,iter2_multistep_eval,False,4,6,30,0.3444444444444445,0.35231425892967266,1.11358011149629,0.21666666666666667,0.3055555555555556
test,pd_d192_k3_eval,iter2_multistep_eval,False,9,6,30,0.27777777777777773,0.2505649814809431,1.200830002000493,0.3333333333333333,0.3333333333333333
test,pd_d192_k3_eval,iter2_multistep_eval,False,19,6,30,0.31666666666666665,0.437439432834932,1.0417171784190085,0.47222222222222227,0.5444444444444444
test,pd_d192_k3_eval,iter2_multistep_eval,False,29,6,30,0.3499999999999999,0.44944963548288347,1.069151747799014,0.6222222222222222,0.6666666666666666
test,pd_d192_k3_eval,pd_d192_k10_eval,False,0,6,30,0.4055555555555556,0.4608617497539535,0.8692254345949122,0.0,0.0
test,pd_d192_k3_eval,pd_d192_k10_eval,False,1,6,30,0.46666666666666673,0.5310501421991848,0.8252837016156325,0.05555555555555555,0.06111111111111111
test,pd_d192_k3_eval,pd_d192_k10_eval,False,2,6,30,0.4055555555555556,0.5250803209040331,0.9427371431100536,0.15,0.17222222222222225
test,pd_d192_k3_eval,pd_d192_k10_eval,False,4,6,30,0.3111111111111111,0.34513795499447,1.1103940171762214,0.22777777777777777,0.3055555555555556
test,pd_d192_k3_eval,pd_d192_k10_eval,False,9,6,30,0.27777777777777773,0.31631674671661364,1.144907580861325,0.32222222222222224,0.3333333333333333
test,pd_d192_k3_eval,pd_d192_k10_eval,False,19,6,30,0.14444444444444443,0.1546503252037064,1.301484685356564,0.4333333333333334,0.5444444444444444
test,pd_d192_k3_eval,pd_d192_k10_eval,False,29,6,30,0.15,0.03831379475236743,1.437607959162207,0.6055555555555555,0.6666666666666666
test,iter2_multistep_eval,pd_d192_k3_eval,False,0,6,30,0.44444444444444436,0.6229931755909958,0.8132538706469777,0.0,0.0
test,iter2_multistep_eval,pd_d192_k3_eval,False,1,6,30,0.4611111111111111,0.5377745858845491,0.8179059025817851,0.044444444444444446,0.044444444444444446
test,iter2_multistep_eval,pd_d192_k3_eval,False,2,6,30,0.3055555555555556,0.4206666879491534,1.077697600137639,0.16666666666666666,0.18333333333333335
test,iter2_multistep_eval,pd_d192_k3_eval,False,4,6,30,0.2777777777777778,0.28914157719799327,1.1794570787067438,0.2111111111111111,0.31666666666666665
test,iter2_multistep_eval,pd_d192_k3_eval,False,9,6,30,0.26666666666666666,0.21304232941360404,1.1567566297458323,0.37222222222222223,0.5
test,iter2_multistep_eval,pd_d192_k3_eval,False,19,6,30,0.1722222222222222,0.02669578582555168,1.2862939044568154,0.5277777777777778,0.6666666666666666
test,iter2_multistep_eval,pd_d192_k3_eval,False,29,6,30,0.22777777777777777,0.3387570867401821,1.1586945298592157,0.5277777777777778,0.6666666666666666
test,iter2_multistep_eval,iter2_multistep_eval,True,0,6,30,0.688888888888889,0.8076317880921278,0.5878899214021932,0.0,0.0
test,iter2_multistep_eval,iter2_multistep_eval,True,1,6,30,0.6111111111111112,0.6948556186774034,0.6860304969465348,0.044444444444444446,0.044444444444444446
test,iter2_multistep_eval,iter2_multistep_eval,True,2,6,30,0.42777777777777776,0.5580027233514807,0.9078930068429516,0.16666666666666666,0.18333333333333335
test,iter2_multistep_eval,iter2_multistep_eval,True,4,6,30,0.3055555555555555,0.3437236744000307,1.0851989821536618,0.25,0.31666666666666665
test,iter2_multistep_eval,iter2_multistep_eval,True,9,6,30,0.2111111111111111,0.23374077573850802,1.1583021349960516,0.37777777777777777,0.5
test,iter2_multistep_eval,iter2_multistep_eval,True,19,6,30,0.10000000000000002,0.08336769668461712,1.2121498685887648,0.5,0.6666666666666666
test,iter2_multistep_eval,iter2_multistep_eval,True,29,6,30,0.06111111111111111,0.06144638978699965,1.2589631911676566,0.5666666666666667,0.6666666666666666
test,iter2_multistep_eval,pd_d192_k10_eval,False,0,6,30,0.4055555555555556,0.4608617497539535,0.8692254345949122,0.0,0.0
test,iter2_multistep_eval,pd_d192_k10_eval,False,1,6,30,0.48333333333333334,0.42052758314765093,0.9261869403242455,0.03888888888888889,0.044444444444444446
test,iter2_multistep_eval,pd_d192_k10_eval,False,2,6,30,0.45,0.5582978622501261,0.9519266601893905,0.15,0.18333333333333335
test,iter2_multistep_eval,pd_d192_k10_eval,False,4,6,30,0.38888888888888884,0.4590277377824819,1.0520739011388944,0.22777777777777777,0.31666666666666665
test,iter2_multistep_eval,pd_d192_k10_eval,False,9,6,30,0.2833333333333334,0.3294670409922022,1.0726457624625834,0.3888888888888889,0.5
test,iter2_multistep_eval,pd_d192_k10_eval,False,19,6,30,0.13888888888888887,0.12824145561619896,1.2253509175083985,0.5166666666666667,0.6666666666666666
test,iter2_multistep_eval,pd_d192_k10_eval,False,29,6,30,0.15,0.07878217988406284,1.4735919262882222,0.6,0.6666666666666666
test,pd_d192_k10_eval,pd_d192_k3_eval,False,0,6,30,0.44444444444444436,0.6229931755909958,0.8132538706469777,0.0,0.0
test,pd_d192_k10_eval,pd_d192_k3_eval,False,1,6,30,0.5388888888888889,0.6099336660543005,0.7607050520695681,0.044444444444444446,0.044444444444444446
test,pd_d192_k10_eval,pd_d192_k3_eval,False,2,6,30,0.2888888888888889,0.3712781989512092,1.0522882493745744,0.18888888888888888,0.19444444444444445
test,pd_d192_k10_eval,pd_d192_k3_eval,False,4,6,30,0.2388888888888889,0.23124171671134838,1.1606549250423213,0.22777777777777777,0.32222222222222224
test,pd_d192_k10_eval,pd_d192_k3_eval,False,9,6,30,0.17777777777777778,0.05934535750558798,1.3585453020367655,0.2722222222222222,0.3833333333333333
test,pd_d192_k10_eval,pd_d192_k3_eval,False,19,6,30,0.15555555555555556,0.26767614526365785,1.2334133389507125,0.3333333333333333,0.36111111111111116
test,pd_d192_k10_eval,pd_d192_k3_eval,False,29,6,30,0.12777777777777777,0.24351643602496478,1.3765918574704463,0.3333333333333333,0.35555555555555557
test,pd_d192_k10_eval,iter2_multistep_eval,False,0,6,30,0.688888888888889,0.8076317880921278,0.5878899214021932,0.0,0.0
test,pd_d192_k10_eval,iter2_multistep_eval,False,1,6,30,0.6722222222222222,0.7913913800587618,0.6080554735426972,0.044444444444444446,0.044444444444444446
test,pd_d192_k10_eval,iter2_multistep_eval,False,2,6,30,0.4166666666666666,0.504926882258924,0.9666761118626943,0.16111111111111112,0.19444444444444445
test,pd_d192_k10_eval,iter2_multistep_eval,False,4,6,30,0.33888888888888885,0.4392004745397812,0.9770531106010459,0.2333333333333333,0.32222222222222224
test,pd_d192_k10_eval,iter2_multistep_eval,False,9,6,30,0.22222222222222224,0.16063399877890042,1.2176805396899901,0.32222222222222224,0.3833333333333333
test,pd_d192_k10_eval,iter2_multistep_eval,False,19,6,30,0.18888888888888888,0.28738784913117804,1.1066755766816383,0.3333333333333333,0.36111111111111116
test,pd_d192_k10_eval,iter2_multistep_eval,False,29,6,30,0.1111111111111111,0.11693166081791395,1.438655261545291,0.3333333333333333,0.35555555555555557
test,pd_d192_k10_eval,pd_d192_k10_eval,True,0,6,30,0.4055555555555556,0.4608617497539535,0.8692254345949122,0.0,0.0
